update_id,algo,sample_id,token_pos,sop,entropy,aop_l2,aop_kl,f_avg_mean,f_ratio_mean,f_avg_abstract_algebra,f_ratio_abstract_algebra,f_avg_college_mathematics,f_ratio_college_mathematics,f_avg_high_school_physics,f_ratio_high_school_physics,f_avg_computer_security,f_ratio_computer_security,f_avg_international_law,f_ratio_international_law,loss,target_token_id
0_94,sft,0,94,0.10027100890874863,0.8780877590179443,0.25500714778900146,0.4765625,0.0075811767578125,0.06999999999999999,-0.0080078125,0.05,0.0134765625,0.075,0.02431640625,0.125,-0.008636474609375,0.0,0.0167572021484375,0.1,0.4759094715118408,304
0_95,sft,0,95,0.2884167730808258,0.12464039772748947,0.00038820505142211914,0.0179443359375,0.005131835937500001,0.039999999999999994,-0.00166015625,0.05,0.01025390625,0.025,0.00810546875,0.025,0.004736328125,0.075,0.0042236328125,0.025,0.017936060205101967,5936
0_96,sft,0,96,0.1531805545091629,0.008155304938554764,5.960464477539062e-07,0.000751495361328125,0.0013555908203124998,0.03,-0.0087890625,0.0,0.00595703125,0.025,0.005224609375,0.1,-0.00284423828125,0.0,0.0072296142578125,0.025,0.0007518087513744831,323
0_97,sft,0,97,0.07696602493524551,0.021384086459875107,8.404254913330078e-06,0.00244140625,0.00047546386718749995,0.04,-0.00859375,0.0,-0.0025390625,0.025,0.0056640625,0.05,0.0024169921875,0.025,0.0054290771484375,0.1,0.002445684978738427,3297
0_98,sft,0,98,0.03970371559262276,0.54230797290802,0.031143367290496826,0.1552734375,0.036851806640625,0.18,0.03193359375,0.075,0.06162109375,0.35,0.066455078125,0.375,0.011822509765625,0.025,0.0124267578125,0.075,0.1551840603351593,627
0_99,sft,0,99,0.09748857468366623,0.1511969268321991,0.0002658367156982422,0.015380859375,0.00951171875,0.030000000000000006,0.012890625,0.025,0.0185546875,0.075,0.01318359375,0.05,-0.000537109375,0.0,0.003466796875,0.0,0.015357809141278267,827
0_100,sft,0,100,0.056434717029333115,0.29629385471343994,0.006843984127044678,0.0654296875,0.0135198974609375,0.10999999999999999,0.012890625,0.025,0.01455078125,0.175,0.042626953125,0.25,-0.01031494140625,0.075,0.0078460693359375,0.025,0.06540399044752121,220
0_101,sft,0,101,0.06093220412731171,0.004273423925042152,1.1920928955078125e-07,0.000370025634765625,0.0054229736328125005,0.015000000000000003,-0.00166015625,0.0,0.01162109375,0.025,0.01318359375,0.025,0.002447509765625,0.0,0.0015228271484375,0.025,0.0003692421887535602,5332
1_46,sft,1,46,19.2136287689209,1.794735312461853,1.6088314056396484,6.96875,0.9344378662109374,0.8299999999999998,1.824609375,1.0,1.22158203125,0.9,0.42763671875,0.625,0.66881103515625,0.825,0.5295501708984375,0.8,6.966956615447998,54
1_47,sft,1,47,13.09118938446045,0.16042163968086243,0.00025975704193115234,0.015869140625,0.006815185546875,0.045,0.003515625,0.05,0.00546875,0.05,0.01513671875,0.025,-0.0004638671875,0.025,0.010418701171875,0.075,0.01587115228176117,833
1_48,sft,1,48,6.553529262542725,2.3300998210906982,0.3280072808265686,0.734375,0.031328735351562505,0.2,0.05478515625,0.375,0.07880859375,0.3,-0.019873046875,0.1,0.016510009765625,0.125,0.0264129638671875,0.1,0.7361456155776978,64859
1_49,sft,1,49,3.6439521312713623,1.0632045269012451,1.4989192485809326,2.53125,0.15305725097656248,0.575,0.301171875,0.8,0.22119140625,0.6,0.052880859375,0.5,0.041748046875,0.3,0.1482940673828125,0.675,2.5278217792510986,220
1_50,sft,1,50,3.0876009464263916,1.3358979225158691,0.07796311378479004,0.298828125,0.0407843017578125,0.24499999999999997,0.0900390625,0.475,0.08994140625,0.375,-0.02724609375,0.1,0.0103271484375,0.075,0.0408599853515625,0.2,0.29821109771728516,717
1_51,sft,1,51,1.6932145357131958,1.8575135469436646,1.3873260021209717,4.40625,-0.13425018310546877,0.2,-0.12119140625,0.25,-0.28173828125,0.15,-0.2048828125,0.175,-0.0123291015625,0.225,-0.05110931396484375,0.2,4.398996353149414,14
1_52,sft,1,52,3.0497324466705322,0.489166259765625,0.00546109676361084,0.07275390625,0.0061791992187500006,0.05500000000000001,0.0029296875,0.1,0.01396484375,0.05,-0.0103515625,0.025,0.00892333984375,0.05,0.0154296875,0.05,0.0727769210934639,1399
1_53,sft,1,53,1.5612431764602661,1.8758106231689453,0.2727090120315552,0.63671875,0.04885498046875,0.28500000000000003,0.04677734375,0.275,0.08603515625,0.4,0.0990234375,0.5,-0.00018310546875,0.1,0.0126220703125,0.15,0.63705974817276,284
1_54,sft,1,54,1.0989809036254883,0.468469500541687,1.828585147857666,3.953125,-0.046588745117187504,0.295,0.04931640625,0.4,-0.18271484375,0.225,-0.218017578125,0.1,0.1408935546875,0.425,-0.0224212646484375,0.325,3.9469873905181885,400
1_55,sft,1,55,2.526052951812744,1.4536774158477783,1.3221148252487183,6.28125,0.139561767578125,0.49000000000000005,-0.03583984375,0.425,0.06201171875,0.45,0.16123046875,0.575,0.1388519287109375,0.375,0.3715545654296875,0.625,6.27401065826416,2501
1_56,sft,1,56,4.403651714324951,0.001969937700778246,0.0,0.00014209747314453125,0.0015887451171875,0.035,-0.00771484375,0.025,-0.00400390625,0.0,0.01142578125,0.075,-0.0010498046875,0.05,0.0092864990234375,0.025,0.00014256415306590497,717
1_57,sft,1,57,2.201896905899048,0.0020206591580063105,1.1920928955078125e-07,0.0002002716064453125,0.0009442138671874999,0.039999999999999994,0.0021484375,0.0,-0.0021484375,0.025,0.00224609375,0.125,-0.00146484375,0.025,0.0039398193359375,0.025,0.00020037073409184813,14
1_58,sft,1,58,1.1010485887527466,0.0032702619209885597,1.7881393432617188e-07,0.000335693359375,0.0007666015625,0.04,0.00283203125,0.025,0.0052734375,0.05,0.005322265625,0.075,-0.0075439453125,0.025,-0.00205078125,0.025,0.000336590368533507,1399
1_59,sft,1,59,0.5506921410560608,0.02210981398820877,1.6868114471435547e-05,0.0030059814453125,0.0024072265624999994,0.06000000000000001,-0.0015625,0.075,0.00751953125,0.05,0.012158203125,0.125,-0.002783203125,0.025,-0.0032958984375,0.025,0.003000046359375119,28
1_60,sft,1,60,0.27684906125068665,0.0008960164850577712,0.0,7.677078247070312e-05,0.004586181640625,0.030000000000000006,-0.00048828125,0.025,0.00830078125,0.025,0.001220703125,0.025,-0.002459716796875,0.0,0.016357421875,0.075,7.70062324590981e-05,15
1_61,sft,1,61,0.13846291601657867,0.008041169494390488,1.1324882507324219e-06,0.00089263916015625,0.0008947753906250001,0.02,-0.00341796875,0.0,0.00439453125,0.05,0.00556640625,0.05,-0.004534912109375,0.0,0.0024658203125,0.0,0.0008931938209570944,13
1_62,sft,1,62,0.06967777758836746,0.24917593598365784,0.009179353713989258,0.06982421875,0.007303466796875,0.09000000000000001,0.00302734375,0.125,-0.00380859375,0.075,0.017431640625,0.075,0.003643798828125,0.025,0.01622314453125,0.15,0.07004048675298691,17
1_63,sft,1,63,0.06975099444389343,0.006274407729506493,4.172325134277344e-07,0.0005950927734375,0.0029144287109375,0.015000000000000003,-0.0005859375,0.0,0.0015625,0.0,0.017236328125,0.05,-0.0041015625,0.0,0.0004608154296875,0.025,0.0005936052766628563,2511
1_64,sft,1,64,0.035173043608665466,0.10559972375631332,0.0005844831466674805,0.0185546875,-0.0010998535156250002,0.015000000000000003,-0.0052734375,0.0,-0.00947265625,0.0,-0.001220703125,0.025,0.0028076171875,0.0,0.007659912109375,0.05,0.01859365776181221,15
1_65,sft,1,65,0.026863863691687584,0.0014322808710858226,0.0,0.00011682510375976562,0.0029986572265624997,0.025,-0.0037109375,0.025,0.00029296875,0.0,0.008740234375,0.05,0.0009033203125,0.025,0.0087677001953125,0.025,0.00011681827891152352,13
1_66,sft,1,66,0.013490344397723675,0.03678612783551216,5.8591365814208984e-05,0.005584716796875,0.0049212646484375,0.034999999999999996,0.00283203125,0.025,0.00888671875,0.025,0.005078125,0.05,0.00126953125,0.025,0.0065399169921875,0.05,0.005599409341812134,17
1_67,sft,1,67,0.009537531062960625,0.8976098299026489,0.06207537651062012,0.240234375,0.005166015625000001,0.06000000000000001,0.00908203125,0.05,0.010546875,0.1,0.010498046875,0.075,0.001593017578125,0.025,-0.005889892578125,0.05,0.2398211807012558,824
1_68,sft,1,68,0.12488594651222229,0.16372287273406982,0.0007028579711914062,0.02392578125,0.004364013671875,0.025,0.0033203125,0.025,0.0126953125,0.025,-0.00078125,0.05,0.00030517578125,0.025,0.006280517578125,0.0,0.023954149335622787,9568
1_69,sft,1,69,0.07440586388111115,1.5777970552444458,0.25627028942108154,0.609375,0.0343341064453125,0.18,0.04052734375,0.15,0.05751953125,0.3,0.029052734375,0.25,0.017645263671875,0.1,0.0269256591796875,0.1,0.6106346845626831,627
1_70,sft,1,70,0.34189045429229736,2.7610371112823486,1.1372064352035522,8.0,-0.05905944824218749,0.175,-0.0244140625,0.25,-0.17607421875,0.1,-0.153271484375,0.1,0.031707763671875,0.225,0.0267547607421875,0.2,8.00039005279541,35078
1_71,sft,1,71,4.170945167541504,1.329620361328125,0.9302961826324463,1.53125,-0.0010076904296874981,0.27999999999999997,0.03681640625,0.4,0.01748046875,0.375,-0.1248046875,0.1,0.0325836181640625,0.25,0.0328857421875,0.275,1.529524326324463,220
1_72,sft,1,72,2.851097583770752,0.2037549912929535,0.001904606819152832,0.03564453125,-0.0025091552734375,0.02,0.00302734375,0.0,-0.00556640625,0.025,-0.009912109375,0.025,0.004473876953125,0.05,-0.0045684814453125,0.0,0.03572092577815056,1135
1_73,sft,1,73,1.443371057510376,0.051870010793209076,2.9981136322021484e-05,0.0052490234375,0.0038385009765625,0.05500000000000001,-0.00234375,0.025,0.00595703125,0.05,0.008984375,0.125,-0.00020751953125,0.0,0.0068023681640625,0.075,0.005247865337878466,4520
1_74,sft,1,74,0.724310040473938,1.9018495082855225,0.23713919520378113,0.59765625,0.018243408203125,0.15000000000000002,0.0208984375,0.2,0.01982421875,0.2,-0.002001953125,0.075,0.010662841796875,0.125,0.04183349609375,0.15,0.5985770225524902,11
1_75,sft,1,75,0.660983145236969,0.9469155669212341,0.21885961294174194,0.4375,-0.00911376953125,0.034999999999999996,-0.0056640625,0.075,-0.01181640625,0.025,-0.01796875,0.075,-0.002862548828125,0.0,-0.007257080078125,0.0,0.43709343671798706,1364
1_76,sft,1,76,0.5492416024208069,1.4126927852630615,0.7462677955627441,1.109375,0.0072174072265625,0.085,-0.001953125,0.025,-0.00048828125,0.1,0.0365234375,0.15,-0.004266357421875,0.05,0.0062713623046875,0.1,1.1096988916397095,15662
1_77,sft,1,77,0.829308271408081,0.9462584853172302,0.06117987632751465,0.240234375,0.0037438964843749998,0.05500000000000001,0.009765625,0.025,0.008203125,0.1,-0.012939453125,0.075,0.003314208984375,0.025,0.0103759765625,0.05,0.23996184766292572,220
1_78,sft,1,78,0.5347713232040405,0.6621296405792236,0.10409778356552124,0.271484375,0.0007446289062499998,0.05,-0.01416015625,0.05,0.00556640625,0.05,0.0064453125,0.125,-0.002337646484375,0.0,0.008209228515625,0.025,0.27141061425209045,15
1_79,sft,1,79,0.40312784910202026,0.011379176750779152,1.4901161193847656e-06,0.00109100341796875,0.0033489990234375003,0.030000000000000006,-0.003125,0.025,0.00224609375,0.0,0.006494140625,0.05,-0.00179443359375,0.0,0.0129241943359375,0.075,0.0010912423022091389,13
1_80,sft,1,80,0.2021094262599945,0.04018080234527588,2.5391578674316406e-05,0.004638671875,0.0031353759765624994,0.025,-0.00078125,0.025,0.00732421875,0.0,0.0158203125,0.075,-0.005047607421875,0.025,-0.0016387939453125,0.0,0.004650728777050972,17
1_81,sft,1,81,0.10337404906749725,1.1316977739334106,0.6894975900650024,1.0,0.0208892822265625,0.2,0.03134765625,0.275,0.05673828125,0.35,0.02626953125,0.175,0.001904296875,0.075,-0.0118133544921875,0.125,1.001485824584961,865
1_82,sft,1,82,0.5516870021820068,0.04192424565553665,3.701448440551758e-05,0.005218505859375,0.005612182617187499,0.04,0.0056640625,0.025,0.00986328125,0.05,0.00869140625,0.025,0.004974365234375,0.05,-0.0011322021484375,0.05,0.005228298716247082,220
1_83,sft,1,83,0.2784527540206909,0.03116799145936966,1.0728836059570312e-05,0.0031280517578125,0.0053753662109375005,0.034999999999999996,0.0046875,0.0,0.0001953125,0.025,0.008056640625,0.075,0.00074462890625,0.0,0.0131927490234375,0.075,0.0031280419789254665,1135
1_84,sft,1,84,0.1407904028892517,0.21749018132686615,0.0011698603630065918,0.031982421875,0.00291259765625,0.04,0.00068359375,0.025,0.00615234375,0.025,0.001953125,0.075,0.001934814453125,0.025,0.003839111328125,0.05,0.03199207782745361,284
1_85,sft,1,85,0.08638641238212585,0.3048171401023865,0.00973653793334961,0.0751953125,-0.0012860107421875,0.035,-0.01044921875,0.05,-0.0052734375,0.025,0.004541015625,0.075,-0.002459716796875,0.0,0.0072113037109375,0.025,0.07517631351947784,400
1_86,sft,1,86,0.08079085499048233,0.35378241539001465,0.015589654445648193,0.09619140625,0.012457885742187499,0.1,-0.00732421875,0.05,0.01416015625,0.15,0.0275390625,0.1,0.011407470703125,0.1,0.0165069580078125,0.1,0.09595740586519241,2501
1_87,sft,1,87,0.08849113434553146,0.053030289709568024,7.742643356323242e-05,0.007354736328125,0.008184814453125,0.045,0.00888671875,0.0,0.01015625,0.125,0.0134765625,0.05,0.001507568359375,0.025,0.00689697265625,0.025,0.007357524707913399,15
1_88,sft,1,88,0.04792293533682823,0.0008614381076768041,0.0,7.677078247070312e-05,0.0015020751953124997,0.034999999999999996,-0.00458984375,0.025,0.00126953125,0.0,0.000537109375,0.125,-0.002520751953125,0.0,0.0128143310546875,0.025,7.64102369430475e-05,13
1_89,sft,1,89,0.023999853059649467,0.0004437652532942593,0.0,3.1948089599609375e-05,0.0048773193359375,0.030000000000000006,-0.00625,0.025,0.00771484375,0.0,0.005322265625,0.075,0.002734375,0.0,0.0148651123046875,0.05,3.182837463100441e-05,17
1_90,sft,1,90,0.012015900574624538,0.0013146125711500645,0.0,0.00012302398681640625,0.0025793457031250003,0.015000000000000003,-0.00751953125,0.0,0.0052734375,0.0,0.0126953125,0.05,-0.003253173828125,0.0,0.00570068359375,0.025,0.0001230164198204875,9
1_91,sft,1,91,0.006069462280720472,0.00019223723211325705,0.0,1.3709068298339844e-05,0.0026477050781250006,0.02,0.000390625,0.0,0.00146484375,0.0,0.006005859375,0.05,-7.9345703125e-05,0.025,0.00545654296875,0.025,1.3589766240329482e-05,1135
1_92,sft,1,92,0.003041585674509406,0.0002597240381874144,0.0,1.919269561767578e-05,0.0030810546875000002,0.025,-0.0138671875,0.0,0.02158203125,0.05,0.00546875,0.05,0.002587890625,0.025,-0.0003662109375,0.0,1.9311717551317997e-05,28
1_93,sft,1,93,0.001530389185063541,5.568425331148319e-05,0.0,3.4570693969726562e-06,0.003480224609375,0.015000000000000003,0.0021484375,0.0,0.0021484375,0.0,0.010009765625,0.05,-0.0009521484375,0.0,0.004046630859375,0.025,3.576272320060525e-06,605
1_94,sft,1,94,0.0007669231272302568,0.027916159480810165,2.866983413696289e-05,0.00396728515625,0.00056640625,0.03,-0.01513671875,0.025,0.00146484375,0.0,0.009375,0.075,0.002801513671875,0.025,0.004327392578125,0.025,0.003960148431360722,2511
1_95,sft,1,95,0.002367104170843959,0.0030550870578736067,5.960464477539063e-08,0.0002307891845703125,-0.00138427734375,0.025,-0.00400390625,0.0,0.0001953125,0.05,0.002294921875,0.075,-0.00462646484375,0.0,-0.00078125,0.0,0.0002308817347511649,605
1_96,sft,1,96,0.0012989466777071357,0.9877078533172607,0.0800703763961792,0.28125,0.034304199218750005,0.155,0.02119140625,0.05,0.0576171875,0.325,0.057421875,0.3,0.00694580078125,0.0,0.0283447265625,0.1,0.28160643577575684,627
1_97,sft,1,97,0.14127448201179504,0.3079538941383362,0.001308739185333252,0.03515625,0.0053692626953125,0.04,-0.0044921875,0.0,0.00361328125,0.05,0.012158203125,0.075,0.007196044921875,0.0,0.0083709716796875,0.075,0.035266581922769547,827
1_98,sft,1,98,0.08821536600589752,1.153401255607605,0.09889853000640869,0.3203125,-0.0864398193359375,0.14999999999999997,-0.0654296875,0.1,-0.16982421875,0.075,-0.16123046875,0.175,-0.0346588134765625,0.175,-0.001055908203125,0.225,0.32021698355674744,220
1_99,sft,1,99,0.20426392555236816,0.0187331922352314,3.0994415283203125e-06,0.00170135498046875,0.00091552734375,0.02,-0.00107421875,0.025,0.003515625,0.025,0.00244140625,0.025,-0.00517578125,0.0,0.00487060546875,0.025,0.0017046695575118065,605
2_74,sft,2,74,19.480222702026367,1.8463757038116455,1.5489082336425781,6.125,1.1722161865234375,0.86,2.1880859375,1.0,1.80810546875,0.95,0.6642578125,0.725,0.52791748046875,0.775,0.6727142333984375,0.85,6.111785411834717,644
2_75,sft,2,75,12.802611351013184,1.5930507183074951,1.3042495250701904,3.0625,-0.11333953857421877,0.21999999999999997,-0.04345703125,0.25,-0.30625,0.1,-0.17802734375,0.3,0.0383392333984375,0.325,-0.07730255126953126,0.125,3.0658886432647705,279
2_76,sft,2,76,7.932555675506592,4.247833251953125,0.8394018411636353,2.25,-0.0766357421875,0.26999999999999996,-0.078515625,0.3,-0.11611328125,0.275,-0.2388671875,0.2,0.08375244140625,0.325,-0.03343505859375,0.25,2.25557804107666,7314
