update_id,algo,sample_id,token_pos,sop,entropy,aop_l2,aop_kl,f_avg_mean,f_ratio_mean,f_avg_abstract_algebra,f_ratio_abstract_algebra,f_avg_college_mathematics,f_ratio_college_mathematics,f_avg_high_school_physics,f_ratio_high_school_physics,f_avg_computer_security,f_ratio_computer_security,f_avg_international_law,f_ratio_international_law,loss,target_token_id
0_65,sft,0,65,0.9588849544525146,2.3516075088991784e-05,1.9999964237213135,15.375,-0.0046927165985107405,0.34,-0.182470703125,0.275,0.099267578125,0.65,0.05981597900390625,0.425,-0.009929561614990234,0.225,0.009853124618530273,0.125,15.375001907348633,1115
0_66,sft,0,66,8.166942596435547,1.735374826239422e-05,0.0,1.0728836059570312e-06,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0728830375228426e-06,19
0_67,sft,0,67,4.083471775054932,5.074383579994901e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,23
0_68,sft,0,68,2.041735887527466,8.324367968270963e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,14
0_69,sft,0,69,1.020867943763733,1.4208459964137887e-09,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17
0_70,sft,0,70,0.5104339718818665,5.5760104089586093e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,28
0_71,sft,0,71,0.2552169859409332,1.994321564779966e-06,0.0,1.1920928955078125e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.1920928244535389e-07,17
0_72,sft,0,72,0.1276085525751114,1.1858563020439306e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,19
0_73,sft,0,73,0.0638042762875557,0.00012798815441783518,0.0,8.702278137207031e-06,-0.0001416015625,0.0,-0.000830078125,0.0,0.0003662109375,0.0,-0.000244140625,0.0,-0.0,0.0,-0.0,0.0,8.821448318485636e-06,2452
0_74,sft,0,74,0.03190648928284645,4.970603413312347e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17
0_75,sft,0,75,0.015953244641423225,2.1679921746731168e-10,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,19
0_76,sft,0,76,0.007976622320711613,2.172886706830468e-05,0.0,1.3113021850585938e-06,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.4305104514278355e-06,26111
0_77,sft,0,77,0.003988966811448336,1.7233030575880548e-06,0.0,1.1920928955078125e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.1920928244535389e-07,304
0_78,sft,0,78,0.001994543010368943,6.653418950008927e-06,0.0,3.5762786865234375e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,3.576278118089249e-07,3217
0_79,sft,0,79,0.0009974503191187978,0.0540289431810379,1.9699866771697998,5.0,0.023808641433715822,0.295,0.0239990234375,0.425,0.05322265625,0.475,0.03489532470703125,0.325,-0.029038143157958985,0.1,0.035964345932006835,0.15,5.008387088775635,624
0_80,sft,0,80,2.5004987716674805,1.7790850400924683,0.6766496896743774,1.359375,3.021240234375083e-05,0.21999999999999997,0.0527099609375,0.4,-0.00712890625,0.3,-0.014543914794921875,0.15,-0.031170463562011717,0.1,0.00028438568115234374,0.15,1.3610728979110718,45
0_81,sft,0,81,1.9299368858337402,0.0010635609505698085,0.0,8.916854858398438e-05,0.00182861328125,0.01,0.013671875,0.025,-0.005322265625,0.0,0.000927734375,0.0,-0.000492095947265625,0.0,0.000357818603515625,0.025,8.928377064876258e-05,4212
0_82,sft,0,82,0.9650130271911621,1.1492276144053903e-06,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,685
0_83,sft,0,83,0.48250651359558105,0.0006969945388846099,0.0,5.555152893066406e-05,0.0012254428863525389,0.06,0.001123046875,0.075,-0.0030029296875,0.075,-0.00530242919921875,0.075,0.006908798217773437,0.025,0.0064007282257080075,0.05,5.5549986427649856e-05,6088
0_84,sft,0,84,0.24128103256225586,0.1007976308465004,0.000586092472076416,0.0185546875,0.011652050018310548,0.13,0.0314697265625,0.25,-0.0065673828125,0.125,0.00250396728515625,0.05,0.02834739685058594,0.175,0.002506542205810547,0.05,0.018571892753243446,220
0_85,sft,0,85,0.12991786003112793,5.032902095081226e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,19
0_86,sft,0,86,0.06495893001556396,5.770018560724566e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,23
0_87,sft,0,87,0.03247946500778198,0.22380933165550232,0.005897581577301025,0.05712890625,0.002248020172119141,0.12,0.0300537109375,0.3,-0.0063720703125,0.125,0.00062103271484375,0.05,-0.006014347076416016,0.05,-0.007048225402832032,0.075,0.057229842990636826,10
0_88,sft,0,88,0.04480418562889099,6.16516672380385e-06,0.0,3.5762786865234375e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,3.576278118089249e-07,17
0_89,sft,0,89,0.022402271628379822,2.196001815946147e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,19
0_90,sft,0,90,0.011201135814189911,0.00025214499328285456,0.0,2.1457672119140625e-05,0.006049613952636718,0.025,0.011181640625,0.05,0.0121337890625,0.05,0.00469970703125,0.025,0.000684356689453125,0.0,0.0015485763549804687,0.0,2.1457441107486375e-05,284
0_91,sft,0,91,0.005611296743154526,0.04131978750228882,9.143352508544922e-05,0.006805419921875,0.0030058193206787104,0.11000000000000001,-0.0097900390625,0.15,0.0058349609375,0.125,0.00053253173828125,0.1,-0.0010462760925292968,0.05,0.0194979190826416,0.125,0.006793971173465252,1115
0_92,sft,0,92,0.006208358332514763,3.0318972221721197e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,19
0_93,sft,0,93,0.0031041791662573814,2.918520536354663e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,23
0_94,sft,0,94,0.0015520895831286907,3.118603331131453e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,10
0_95,sft,0,95,0.0007760447915643454,2.686687821551459e-06,0.0,1.1920928955078125e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.1920928244535389e-07,17
0_96,sft,0,96,0.00038808200042694807,6.319641698837586e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,19
0_97,sft,0,97,0.00019404100021347404,2.5254092150817087e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,28
0_98,sft,0,98,9.702050010673702e-05,7.822926022527099e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,22
0_99,sft,0,99,4.851025005336851e-05,3.9175944266389706e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17
0_100,sft,0,100,2.4255125026684254e-05,3.451050724834204e-05,0.0,2.1457672119140625e-06,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,2.145764938177308e-06,2452
0_101,sft,0,101,1.3200446119299158e-05,3.975724212068599e-06,0.0,2.384185791015625e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,2.3841855067985307e-07,22
0_102,sft,0,102,6.7194323492003605e-06,2.1380386350244862e-09,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17
0_103,sft,0,103,3.3597161746001802e-06,0.0005229606758803129,0.0,4.076957702636719e-05,0.002041168212890625,0.01,0.0078125,0.025,-0.003173828125,0.0,0.0053466796875,0.025,4.9591064453125e-05,0.0,0.0001708984375,0.0,4.076874756719917e-05,26111
0_104,sft,0,104,2.206464523624163e-05,0.015791885554790497,9.59634780883789e-06,0.002197265625,0.0028778457641601566,0.1,-0.0072509765625,0.175,0.01611328125,0.125,0.009299468994140626,0.1,-0.0009522438049316406,0.075,-0.0028203010559082033,0.025,0.002201635157689452,30055
0_105,sft,0,105,0.0011096651433035731,0.0030425959266722202,1.7881393432617188e-07,0.0003147125244140625,0.005763225555419921,0.085,0.0111083984375,0.175,0.0149658203125,0.1,-0.002181243896484375,0.05,-0.005557918548583984,0.025,0.01048107147216797,0.075,0.00031537804170511663,304
0_106,sft,0,106,0.0007121888338588178,0.00021305063273757696,0.0,1.7523765563964844e-05,0.00015625,0.0,0.00078125,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.7404405298293568e-05,5813
0_107,sft,0,107,0.00036485629971139133,1.2816747130273143e-06,0.0,1.1920928955078125e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,323
0_108,sft,0,108,0.00018248775450047106,1.4799428754486144e-05,0.0,9.5367431640625e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,9.536738616588991e-07,3217
0_109,sft,0,109,9.172071440843865e-05,0.1368168145418167,0.0014726519584655762,0.0286865234375,0.0027768325805664065,0.11000000000000001,-0.017724609375,0.175,0.0068603515625,0.125,0.01256866455078125,0.125,0.0034537315368652344,0.075,0.008726024627685547,0.05,0.02871260978281498,624
0_110,sft,0,110,0.01438912283629179,0.0014742874773219228,0.0,0.0001354217529296875,0.012008028030395506,0.11500000000000002,0.007373046875,0.175,0.01298828125,0.15,0.02124176025390625,0.15,0.007202339172363281,0.05,0.011234712600708009,0.05,0.00013529339048545808,820
0_111,sft,0,111,0.007262272294610739,0.0019342262530699372,1.1920928955078125e-07,0.00020313262939453125,0.007356958389282228,0.135,0.030224609375,0.225,-0.004833984375,0.15,0.010796356201171874,0.125,-0.0012700080871582032,0.125,0.001867818832397461,0.05,0.00020346954988781363,220
0_112,sft,0,112,0.003732702462002635,3.0187734534337096e-09,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,22
0_113,sft,0,113,0.0018663512310013175,1.1315635234376842e-10,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17
1_48,sft,1,48,31.897504806518555,0.003069514874368906,1.9993212223052979,16.625,-0.11294859886169432,0.265,-0.2692626953125,0.275,0.026318359375,0.55,-0.04651336669921875,0.225,-0.24280767440795897,0.125,-0.032477617263793945,0.15,16.62533950805664,54
1_49,sft,1,49,24.26125144958496,0.0007171884644776583,0.0,5.984306335449219e-05,0.0009499359130859374,0.025,0.0169921875,0.05,-0.01435546875,0.025,0.0007843017578125,0.05,-0.001456451416015625,0.0,0.0027851104736328126,0.0,5.9960475482512265e-05,826
1_50,sft,1,50,12.130656242370605,0.6321159601211548,0.17471802234649658,0.353515625,0.06187798500061035,0.27,0.241552734375,0.65,0.090966796875,0.475,-0.00288848876953125,0.075,0.005687046051025391,0.1,-0.025928163528442384,0.05,0.3527277708053589,63759
1_51,sft,1,51,6.242085933685303,0.2135406732559204,1.908542513847351,7.1875,-0.12552212715148925,0.11500000000000002,-0.3998046875,0.075,-0.1770263671875,0.2,0.0289306640625,0.125,-0.06897039413452148,0.075,-0.010739850997924804,0.1,7.173174858093262,220
1_52,sft,1,52,6.7147932052612305,0.4329739511013031,0.03679317235946655,0.1484375,0.00558720588684082,0.12499999999999997,0.02705078125,0.25,-0.0175048828125,0.1,0.009563446044921875,0.1,0.011828327178955078,0.1,-0.0030016422271728514,0.075,0.14827023446559906,16
1_53,sft,1,53,3.4316153526306152,0.00201029097661376,1.1920928955078125e-07,0.00020885467529296875,0.003535623550415039,0.11499999999999999,0.0070556640625,0.2,0.01748046875,0.15,-0.00559539794921875,0.1,-0.006637477874755859,0.05,0.0053748607635498045,0.075,0.00020859450160060078,17
1_54,sft,1,54,1.715912103652954,0.5602092146873474,0.028043687343597412,0.154296875,0.005814485549926757,0.085,0.0346923828125,0.225,-0.01474609375,0.05,0.00466766357421875,0.075,0.0019379615783691405,0.05,0.0025205135345458983,0.025,0.1540110558271408,14
1_55,sft,1,55,0.9351044297218323,3.378387918928638e-05,0.0,2.0265579223632812e-06,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,2.145764938177308e-06,21
1_56,sft,1,56,0.4675532281398773,1.2758786027688984e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,15
1_57,sft,1,57,0.23377661406993866,0.033693332225084305,3.999471664428711e-05,0.00482177734375,0.007509775161743162,0.09,0.0321044921875,0.2,0.0147705078125,0.125,-0.00603179931640625,0.05,-0.0012801170349121093,0.05,-0.0020142078399658205,0.025,0.004835933912545443,284
1_58,sft,1,58,0.11929919570684433,0.04237920418381691,5.447864532470703e-05,0.006072998046875,-0.00574427604675293,0.11000000000000001,-0.0234619140625,0.125,-0.0224365234375,0.125,0.00560302734375,0.15,0.006190204620361328,0.075,0.005383825302124024,0.075,0.006063162814825773,400
1_59,sft,1,59,0.06268610060214996,1.022773540171329e-05,1.9999992847442627,19.5,-0.015466756820678709,0.215,-0.014599609375,0.4,0.02109375,0.45,-0.034503173828125,0.1,-0.0349726676940918,0.05,-0.014352083206176758,0.075,19.4375,2442
1_60,sft,1,60,9.781343460083008,3.290652102805325e-06,0.0,1.1920928955078125e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.1920928244535389e-07,16
1_61,sft,1,61,4.890671730041504,9.334669357485836e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17
1_62,sft,1,62,2.445335865020752,5.216079443925992e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,14
1_63,sft,1,63,1.222667932510376,1.2604882613231894e-06,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,21
1_64,sft,1,64,0.611333966255188,1.2532985316227041e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,15
1_65,sft,1,65,0.305666983127594,0.00012025418982375413,0.0,9.298324584960938e-06,0.0014978027343750002,0.005,0.003125,0.0,0.004736328125,0.025,-0.00174560546875,0.0,2.44140625e-05,0.0,0.001348876953125,0.0,9.298280929215252e-06,28
1_66,sft,1,66,0.15283814072608948,0.00023031486489344388,0.0,1.7762184143066406e-05,0.0058285903930664065,0.03,0.013720703125,0.075,0.0105224609375,0.05,0.003338623046875,0.025,0.0015611648559570312,0.0,-0.0,0.0,1.8000440832111053e-05,15
1_67,sft,1,67,0.07642795145511627,2.0328869254626625e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,13
1_68,sft,1,68,0.038213975727558136,6.964334602344024e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17
1_69,sft,1,69,0.019106987863779068,0.013380590826272964,2.2649765014648438e-06,0.0013427734375,0.0010101032257080083,0.09,0.0126220703125,0.15,-0.0210205078125,0.1,0.00113983154296875,0.1,0.007660961151123047,0.05,0.004648160934448242,0.05,0.00134151556994766,2452
1_70,sft,1,70,0.010224880650639534,1.4574885653928504e-06,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,15
1_71,sft,1,71,0.005112440325319767,2.365353468647413e-09,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,13
1_72,sft,1,72,0.0025562201626598835,1.8703499193861717e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17
1_73,sft,1,73,0.0012781100813299417,0.004250136204063892,4.172325134277344e-07,0.0004711151123046875,0.01019749641418457,0.095,0.0221923828125,0.175,0.026025390625,0.125,0.00827178955078125,0.1,-0.00790548324584961,0.05,0.002403402328491211,0.025,0.00047159992391243577,817
1_74,sft,1,74,0.0008746125968173146,8.677109144628048e-05,0.0,6.079673767089844e-06,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,6.198863957251888e-06,9383
1_75,sft,1,75,0.00044034613529220223,0.04082314670085907,1.9848235845565796,6.5,0.002893896102905273,0.25000000000000006,0.0527587890625,0.4,0.048583984375,0.4,0.003912353515625,0.225,-0.09646444320678711,0.125,0.005678796768188476,0.1,6.506120204925537,624
1_76,sft,1,76,3.2502200603485107,1.8894635438919067,1.1451674699783325,3.6875,0.061323251724243154,0.34,0.322265625,0.675,0.093212890625,0.425,-0.019183349609375,0.35,-0.09052133560180664,0.075,0.000842428207397461,0.175,3.691654920578003,33978
1_77,sft,1,77,3.468860149383545,0.5029597878456116,0.08141946792602539,0.2255859375,-0.02185168266296387,0.08,-0.0518310546875,0.1,-0.0532958984375,0.05,-0.003989410400390625,0.075,-0.003422069549560547,0.075,0.003280019760131836,0.1,0.22541891038417816,220
1_78,sft,1,78,1.8472230434417725,4.642254862119444e-05,0.0,2.9802322387695312e-06,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,2.9802276912960224e-06,20
1_79,sft,1,79,0.9236130118370056,4.537611530963659e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,15
1_80,sft,1,80,0.4618065059185028,0.00034733241773210466,0.0,2.658367156982422e-05,0.0023940277099609377,0.015000000000000003,0.004296875,0.0,0.005078125,0.05,0.00252685546875,0.025,0.0001819610595703125,0.0,-0.000113677978515625,0.0,2.6464111215318553e-05,4420
1_81,sft,1,81,0.23091654479503632,0.19928552210330963,0.0012893080711364746,0.032470703125,-0.003198347091674805,0.1,-0.024658203125,0.175,0.0117919921875,0.125,-0.00121917724609375,0.1,0.013453960418701172,0.075,-0.015360307693481446,0.025,0.03250653296709061,11
1_82,sft,1,82,0.13169361650943756,0.14884978532791138,0.0018345117568969727,0.03173828125,0.0026527404785156258,0.13,0.0109375,0.25,0.006103515625,0.15,0.0091796875,0.125,0.0030762672424316405,0.1,-0.016033267974853514,0.025,0.03179428353905678,1340
1_83,sft,1,83,0.08171594887971878,0.00019682597485370934,0.0,1.3828277587890625e-05,-1.651763916015625e-05,0.005,0.006591796875,0.025,-0.003564453125,0.0,-0.0031494140625,0.0,-0.00018310546875,0.0,0.00022258758544921876,0.0,1.3828182090946939e-05,15303
1_84,sft,1,84,0.040864888578653336,2.0381079593789764e-05,0.0,1.3113021850585938e-06,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.311301275563892e-06,220
1_85,sft,1,85,0.020433099940419197,0.5818846821784973,1.0694084167480469,1.3125,0.021719942092895503,0.22999999999999998,0.1014404296875,0.425,0.03529052734375,0.35,-0.013924407958984374,0.125,-0.0032073020935058593,0.125,-0.010999536514282227,0.125,1.3132617473602295,15
1_86,sft,1,86,0.6664665341377258,4.563510103139379e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,13
1_87,sft,1,87,0.3332332670688629,3.245299694754067e-06,0.0,1.1920928955078125e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.1920928244535389e-07,17
1_88,sft,1,88,0.16661669313907623,0.1945471465587616,0.00455021858215332,0.049072265625,0.0034433174133300776,0.10499999999999998,-0.000830078125,0.15,-0.002978515625,0.075,0.01195220947265625,0.125,0.0025328636169433595,0.05,0.006540107727050781,0.125,0.048951320350170135,856
1_89,sft,1,89,0.10784447938203812,2.532855489789654e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,220
1_90,sft,1,90,0.05392223969101906,2.871886692901171e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,20
1_91,sft,1,91,0.02696111984550953,5.612744402583303e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,15
1_92,sft,1,92,0.013480559922754765,3.478138387436047e-05,0.0,2.384185791015625e-06,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,2.3841830625315197e-06,284
1_93,sft,1,93,0.00674147205427289,0.0003719305677805096,0.0,3.075599670410156e-05,0.006527023315429687,0.04,0.012158203125,0.075,-0.002197265625,0.0,0.0089447021484375,0.05,0.0027944564819335936,0.0,0.010935020446777344,0.075,3.0636318115284666e-05,400
1_94,sft,1,94,0.003386114025488496,0.13550002872943878,0.0017318129539489746,0.030029296875,0.004665632247924804,0.12,-0.007421875,0.15,0.0009033203125,0.175,0.01284027099609375,0.1,0.011347293853759766,0.075,0.005659151077270508,0.1,0.029996512457728386,2442
1_95,sft,1,95,0.016707705333828926,0.00032864321838133037,0.0,2.574920654296875e-05,0.005320396423339845,0.030000000000000006,0.00859375,0.025,0.001806640625,0.025,0.008905029296875,0.05,0.00213470458984375,0.0,0.005161857604980469,0.05,2.5748875486897305e-05,15
1_96,sft,1,96,0.008366727270185947,3.304696747363778e-06,0.0,1.1920928955078125e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.1920928244535389e-07,13
1_97,sft,1,97,0.004183423239737749,6.934691100468626e-06,0.0,2.384185791015625e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,3.576278118089249e-07,17
1_98,sft,1,98,0.0020918308291584253,0.0004070269351359457,0.0,3.4809112548828125e-05,0.0016084957122802738,0.045,-0.005712890625,0.0,0.0132080078125,0.125,0.000811767578125,0.025,-0.001923370361328125,0.025,0.0016589641571044921,0.05,3.4927710657939315e-05,9
1_99,sft,1,99,0.0010633199708536267,2.8190206649014726e-06,0.0,1.1920928955078125e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.1920928244535389e-07,20
1_100,sft,1,100,0.0005317195900715888,2.7140694136562615e-09,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,15
1_101,sft,1,101,0.0002658597950357944,4.114392140763812e-06,0.0,2.384185791015625e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,2.3841855067985307e-07,28
1_102,sft,1,102,0.00013304910680744797,1.3822805158270057e-06,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,16
1_103,sft,1,103,6.652455340372398e-05,4.526560459794382e-09,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,15
