update_id,algo,sample_id,token_pos,sop,entropy,aop_l2,aop_kl,f_avg_mean,f_ratio_mean,f_avg_abstract_algebra,f_ratio_abstract_algebra,f_avg_college_mathematics,f_ratio_college_mathematics,loss,target_token_id
0_88,sft,0,88,0.044921875,6.16908073425293e-06,0.0,3.5762786865234375e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,3.576278118089249e-07,17
0_89,sft,0,89,0.0224609375,2.1979212760925293e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,19
0_90,sft,0,90,0.01123046875,0.00025177001953125,0.0,2.1457672119140625e-05,0.005830078125,0.04,0.001796875,0.04,0.00986328125,0.04,2.1457441107486375e-05,284
0_91,sft,0,91,0.005615234375,0.041259765625,0.0,0.006805419921875,-0.00032226562500000007,0.12,-0.01138671875,0.12,0.0107421875,0.12,0.006793971173465252,1115
0_92,sft,0,92,0.006195068359375,3.03611159324646e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,19
0_93,sft,0,93,0.0030975341796875,2.922024577856064e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,23
0_94,sft,0,94,0.00154876708984375,3.129243850708008e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,10
0_95,sft,0,95,0.000774383544921875,2.682209014892578e-06,0.0,1.1920928955078125e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,1.1920928244535389e-07,17
0_96,sft,0,96,0.0003871917724609375,6.332993507385254e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,19
0_97,sft,0,97,0.00019359588623046875,2.5262124836444855e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,28
0_98,sft,0,98,9.679794311523438e-05,7.82310962677002e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,22
0_99,sft,0,99,4.839897155761719e-05,3.91155481338501e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17
0_100,sft,0,100,2.4199485778808594e-05,3.457069396972656e-05,0.0,2.1457672119140625e-06,0.0,0.0,-0.0,0.0,-0.0,0.0,2.145764938177308e-06,2452
0_101,sft,0,101,1.3172626495361328e-05,3.9637088775634766e-06,0.0,2.384185791015625e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,2.3841855067985307e-07,22
0_102,sft,0,102,6.705522537231445e-06,2.1391315385699272e-09,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17
0_103,sft,0,103,3.3527612686157227e-06,0.000522613525390625,0.0,4.076957702636719e-05,0.00107421875,0.01,0.00625,0.02,-0.0041015625,0.0,4.076874756719917e-05,26111
0_104,sft,0,104,2.205371856689453e-05,0.0157470703125,0.0,0.002197265625,0.0038916015625,0.16,-0.007626953125,0.18,0.01541015625,0.14,0.002201635157689452,30055
0_105,sft,0,105,0.00110626220703125,0.0030364990234375,0.0,0.0003147125244140625,0.010969238281250002,0.13,0.008017578125,0.16,0.0139208984375,0.1,0.00031537804170511663,304
0_106,sft,0,106,0.000713348388671875,0.00021266937255859375,0.0,1.7523765563964844e-05,0.0003125,0.0,0.000625,0.0,-0.0,0.0,1.7404405298293568e-05,5813
0_107,sft,0,107,0.0003643035888671875,1.2814998626708984e-06,0.0,1.1920928955078125e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,323
0_108,sft,0,108,0.00018215179443359375,1.4781951904296875e-05,0.0,9.5367431640625e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,9.536738616588991e-07,3217
0_109,sft,0,109,9.1552734375e-05,0.13671875,0.0,0.0286865234375,-0.00383544921875,0.15000000000000002,-0.014541015625,0.16,0.0068701171875,0.14,0.02871260978281498,624
0_110,sft,0,110,0.014404296875,0.0014801025390625,0.0,0.0001354217529296875,0.0086181640625,0.13,0.00708984375,0.14,0.010146484375,0.12,0.00013529339048545808,820
0_111,sft,0,111,0.00726318359375,0.00193023681640625,0.0,0.00020313262939453125,0.0037158203125000006,0.16999999999999998,0.01111328125,0.18,-0.003681640625,0.16,0.00020346954988781363,220
0_112,sft,0,112,0.0037384033203125,3.026798367500305e-09,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,22
0_113,sft,0,113,0.00186920166015625,1.1323209037072957e-10,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17
1_48,sft,1,48,0.0,0.0030670166015625,2.0,16.625,-0.0991259765625,0.39,-0.21640625,0.28,0.018154296875,0.5,16.62533950805664,54
1_49,sft,1,49,16.625,0.0007171630859375,0.0,5.984306335449219e-05,-0.0028271484375000005,0.03,0.00400390625,0.04,-0.009658203125,0.02,5.9960475482512265e-05,826
1_50,sft,1,50,5.53125,0.6328125,0.17578125,0.353515625,0.1568212890625,0.55,0.21736328125,0.58,0.096279296875,0.52,0.3527277708053589,63759
1_51,sft,1,51,2.578125,0.2138671875,1.90625,7.1875,-0.2734326171875,0.14,-0.3935888671875,0.06,-0.1532763671875,0.22,7.173174858093262,220
1_52,sft,1,52,5.03125,0.431640625,0.0390625,0.1484375,-0.0032080078125,0.15,0.014365234375,0.22,-0.02078125,0.08,0.14827023446559906,16
1_53,sft,1,53,2.515625,0.0019989013671875,0.0,0.00020885467529296875,0.0068359375,0.15,-0.00033203125,0.18,0.01400390625,0.12,0.00020859450160060078,17
1_54,sft,1,54,1.234375,0.55859375,0.02734375,0.154296875,0.008037109375,0.13,0.02724609375,0.22,-0.011171875,0.04,0.1540110558271408,14
1_55,sft,1,55,0.69140625,3.3855438232421875e-05,0.0,2.0265579223632812e-06,0.0,0.0,-0.0,0.0,-0.0,0.0,2.145764938177308e-06,21
1_56,sft,1,56,0.345703125,1.2747477740049362e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,15
1_57,sft,1,57,0.171875,0.03369140625,0.0,0.00482177734375,0.01672119140625,0.16,0.026826171875,0.2,0.0066162109375,0.12,0.004835933912545443,284
1_58,sft,1,58,0.08837890625,0.042236328125,0.0,0.006072998046875,-0.0258935546875,0.11,-0.034892578125,0.1,-0.01689453125,0.12,0.006063162814825773,400
1_59,sft,1,59,0.047119140625,1.0251998901367188e-05,2.0,19.5,0.00876953125,0.42,-0.0108984375,0.42,0.0284375,0.42,19.4375,2442
1_60,sft,1,60,9.75,3.293156623840332e-06,0.0,1.1920928955078125e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,1.1920928244535389e-07,16
1_61,sft,1,61,4.875,9.350478649139404e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17
1_62,sft,1,62,2.4375,5.21540641784668e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,14
1_63,sft,1,63,1.21875,1.259148120880127e-06,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,21
1_64,sft,1,64,0.609375,1.2514647096395493e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,15
1_65,sft,1,65,0.3046875,0.0001201629638671875,0.0,9.298324584960938e-06,-0.0005078124999999998,0.01,-0.0046484375,0.0,0.0036328125,0.02,9.298280929215252e-06,28
1_66,sft,1,66,0.15234375,0.0002307891845703125,0.0,1.7762184143066406e-05,0.005654296875000001,0.05,0.003046875,0.06,0.00826171875,0.04,1.8000440832111053e-05,15
1_67,sft,1,67,0.076171875,2.0372681319713593e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,13
1_68,sft,1,68,0.0380859375,6.966292858123779e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17
1_69,sft,1,69,0.01904296875,0.01336669921875,0.0,0.0013427734375,-0.00626953125,0.13,0.002451171875,0.14,-0.014990234375,0.12,0.00134151556994766,2452
1_70,sft,1,70,0.01019287109375,1.4603137969970703e-06,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,15
1_71,sft,1,71,0.005096435546875,2.35741026699543e-09,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,13
1_72,sft,1,72,0.0025482177734375,1.8742866814136505e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17
1_73,sft,1,73,0.00127410888671875,0.004241943359375,0.0,0.0004711151123046875,0.020937499999999998,0.15000000000000002,0.01447265625,0.16,0.02740234375,0.14,0.00047159992391243577,817
1_74,sft,1,74,0.000873565673828125,8.678436279296875e-05,0.0,6.079673767089844e-06,0.0,0.0,-0.0,0.0,-0.0,0.0,6.198863957251888e-06,9383
1_75,sft,1,75,0.0004405975341796875,0.040771484375,1.984375,6.5,0.0644970703125,0.41000000000000003,0.06994140625,0.4,0.059052734375,0.42,6.506120204925537,624
1_76,sft,1,76,3.25,1.890625,1.1484375,3.6875,0.21278808593749998,0.53,0.322041015625,0.64,0.10353515625,0.42,3.691654920578003,33978
1_77,sft,1,77,3.46875,0.50390625,0.08203125,0.2255859375,-0.0465966796875,0.09,-0.05083984375,0.1,-0.042353515625,0.08,0.22541891038417816,220
1_78,sft,1,78,1.84375,4.649162292480469e-05,0.0,2.9802322387695312e-06,0.0,0.0,-0.0,0.0,-0.0,0.0,2.9802276912960224e-06,20
1_79,sft,1,79,0.921875,4.540197551250458e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,15
1_80,sft,1,80,0.4609375,0.000347137451171875,0.0,2.658367156982422e-05,5.859375000000005e-05,0.02,-0.0037109375,0.0,0.003828125,0.04,2.6464111215318553e-05,4420
1_81,sft,1,81,0.23046875,0.19921875,0.0,0.032470703125,-0.0042871093750000006,0.15000000000000002,-0.018603515625,0.16,0.010029296875,0.14,0.03250653296709061,11
1_82,sft,1,82,0.1318359375,0.1494140625,0.0,0.03173828125,0.0038671875,0.18,0.00083984375,0.22,0.00689453125,0.14,0.03179428353905678,1340
1_83,sft,1,83,0.08154296875,0.0001964569091796875,0.0,1.3828277587890625e-05,0.0013574218750000001,0.01,0.00556640625,0.02,-0.0028515625,0.0,1.3828182090946939e-05,15303
1_84,sft,1,84,0.040771484375,2.0384788513183594e-05,0.0,1.3113021850585938e-06,0.0,0.0,-0.0,0.0,-0.0,0.0,1.311301275563892e-06,220
1_85,sft,1,85,0.0203857421875,0.58203125,1.0703125,1.3125,0.077314453125,0.42000000000000004,0.08880859375,0.44,0.0658203125,0.4,1.3132617473602295,15
1_86,sft,1,86,0.66796875,4.563480615615845e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,13
1_87,sft,1,87,0.333984375,3.248453140258789e-06,0.0,1.1920928955078125e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,1.1920928244535389e-07,17
1_88,sft,1,88,0.1669921875,0.1953125,0.0078125,0.049072265625,0.00018554687500000016,0.12000000000000001,0.002353515625,0.14,-0.001982421875,0.1,0.048951320350170135,856
1_89,sft,1,89,0.10791015625,2.5331974029541016e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,220
1_90,sft,1,90,0.053955078125,2.868473529815674e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,20
1_91,sft,1,91,0.0269775390625,5.611218512058258e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,15
1_92,sft,1,92,0.01348876953125,3.4809112548828125e-05,0.0,2.384185791015625e-06,0.0,0.0,-0.0,0.0,-0.0,0.0,2.3841830625315197e-06,284
1_93,sft,1,93,0.006744384765625,0.0003719329833984375,0.0,3.075599670410156e-05,0.0043359375,0.03,0.0088671875,0.06,-0.0001953125,0.0,3.0636318115284666e-05,400
1_94,sft,1,94,0.003387451171875,0.1357421875,0.0,0.030029296875,-0.0018847656249999997,0.16,-0.00689453125,0.16,0.003125,0.16,0.029996512457728386,2442
1_95,sft,1,95,0.0167236328125,0.00032806396484375,0.0,2.574920654296875e-05,-0.0011132812500000001,0.02,-0.00296875,0.02,0.0007421875,0.02,2.5748875486897305e-05,15
1_96,sft,1,96,0.00836181640625,3.3080577850341797e-06,0.0,1.1920928955078125e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,1.1920928244535389e-07,13
1_97,sft,1,97,0.004180908203125,6.943941116333008e-06,0.0,2.384185791015625e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,3.576278118089249e-07,17
1_98,sft,1,98,0.0020904541015625,0.000408172607421875,0.0,3.4809112548828125e-05,-0.0011230468749999995,0.05,-0.011171875,0.0,0.00892578125,0.1,3.4927710657939315e-05,9
1_99,sft,1,99,0.00106048583984375,2.816319465637207e-06,0.0,1.1920928955078125e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,1.1920928244535389e-07,20
1_100,sft,1,100,0.000530242919921875,2.7066562324762344e-09,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,15
1_101,sft,1,101,0.0002651214599609375,4.112720489501953e-06,0.0,2.384185791015625e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,2.3841855067985307e-07,28
1_102,sft,1,102,0.000133514404296875,1.385807991027832e-06,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,16
1_103,sft,1,103,6.67572021484375e-05,4.540197551250458e-09,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,15
1_104,sft,1,104,3.337860107421875e-05,0.58203125,0.1484375,0.3125,-0.058652343749999995,0.06,-0.088017578125,0.06,-0.029287109375,0.06,0.3134117126464844,2452
1_105,sft,1,105,0.15625,3.841705620288849e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,16
1_106,sft,1,106,0.078125,1.0841176845133305e-09,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,15
1_107,sft,1,107,0.0390625,0.640625,0.20703125,0.388671875,-0.1414892578125,0.15,-0.198515625,0.12,-0.084462890625,0.18,0.3884103298187256,624
1_108,sft,1,108,0.2138671875,0.74609375,1.1015625,1.4609375,-0.02105224609375,0.24,-0.0888671875,0.18,0.0467626953125,0.3,1.461286187171936,820
1_109,sft,1,109,0.8359375,0.003814697265625,0.0,0.000385284423828125,0.01325927734375,0.18,0.016689453125,0.18,0.0098291015625,0.18,0.00038556772051379085,220
1_110,sft,1,110,0.41796875,4.237517714500427e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,16
1_111,sft,1,111,0.208984375,8.36735125631094e-11,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,15
2_77,sft,2,77,0.0,0.0042724609375,2.0,23.25,0.1951904296875,0.62,0.183671875,0.6,0.206708984375,0.64,23.187992095947266,641
2_78,sft,2,78,23.25,0.318359375,1.8515625,4.3125,-0.114287109375,0.12000000000000001,-0.18728515625,0.1,-0.0412890625,0.14,4.312647819519043,279
2_79,sft,2,79,10.625,1.4140625,0.33984375,0.70703125,-0.074521484375,0.27,-0.118623046875,0.3,-0.030419921875,0.24,0.7073133587837219,7167
2_80,sft,2,80,4.96875,0.006622314453125,0.0,0.0007781982421875,0.0141845703125,0.14,0.01142578125,0.16,0.016943359375,0.12,0.0007770617958158255,11
2_81,sft,2,81,2.3125,0.000957489013671875,0.0,7.82012939453125e-05,-0.003798828125,0.12,-0.00451171875,0.16,-0.0030859375,0.08,7.843663479434326e-05,55011
2_82,sft,2,82,1.1171875,0.050537109375,0.0,0.007476806640625,0.011584472656249999,0.11,0.02123046875,0.16,0.0019384765625,0.06,0.00747159356251359,702
2_83,sft,2,83,0.5546875,0.8046875,0.388671875,0.609375,-0.07569580078124999,0.16999999999999998,-0.0599853515625,0.22,-0.09140625,0.12,0.6076404452323914,1172
2_84,sft,2,84,0.58203125,0.1748046875,1.828125,3.171875,-0.2778369140625,0.08,-0.3083740234375,0.06,-0.2472998046875,0.1,3.168098211288452,220
2_85,sft,2,85,1.8828125,0.53515625,0.1015625,0.251953125,-0.144853515625,0.13,-0.1687841796875,0.12,-0.1209228515625,0.14,0.25235816836357117,16
2_86,sft,2,86,1.0625,0.041015625,0.0,0.00677490234375,0.0124169921875,0.14,0.004306640625,0.16,0.02052734375,0.12,0.006773842498660088,15
2_87,sft,2,87,0.53515625,1.7971615307033062e-09,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,15
2_88,sft,2,88,0.267578125,0.0703125,0.0,0.0128173828125,0.01566162109375,0.11,0.018818359375,0.16,0.0125048828125,0.06,0.012789723463356495,608
2_89,sft,2,89,0.140625,1.3262033462524414e-06,0.0,1.1920928955078125e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,1.1920928244535389e-07,220
2_90,sft,2,90,0.0703125,1.9222497940063477e-06,0.0,1.1920928955078125e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,1.1920928244535389e-07,17
2_91,sft,2,91,0.03515625,0.0003204345703125,0.0,2.4437904357910156e-05,0.0029296875,0.01,0.0088671875,0.02,-0.0030078125,0.0,2.4437606043647975e-05,284
2_92,sft,2,92,0.017578125,0.0498046875,0.0,0.00860595703125,-0.000703125,0.14,-0.000302734375,0.18,-0.001103515625,0.1,0.008617713116109371,400
2_93,sft,2,93,0.0130615234375,5.8710575103759766e-06,2.0,15.0,-0.1305615234375,0.32,-0.21521484375,0.26,-0.045908203125,0.38,15.0,2442
2_94,sft,2,94,7.5,2.9616057872772217e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,16
2_95,sft,2,95,3.75,3.520399332046509e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,15
2_96,sft,2,96,1.875,1.1920928955078125e-05,0.0,7.152557373046875e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,7.152555099310121e-07,15
2_97,sft,2,97,0.9375,3.1948089599609375e-05,0.0,2.2649765014648438e-06,0.0,0.0,-0.0,0.0,-0.0,0.0,2.264974000354414e-06,14
2_98,sft,2,98,0.46875,7.171183824539185e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17
2_99,sft,2,99,0.234375,8.149072527885437e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,28
2_100,sft,2,100,0.1171875,9.685754776000977e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,20
2_101,sft,2,101,0.05859375,8.11269273981452e-10,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,15
2_102,sft,2,102,0.029296875,0.00040435791015625,0.0,3.123283386230469e-05,-0.0040625,0.05,-0.0112109375,0.0,0.0030859375,0.1,3.135155202471651e-05,2452
2_103,sft,2,103,0.0146484375,5.168840289115906e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,20
2_104,sft,2,104,0.00732421875,6.002665031701326e-10,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,15
2_105,sft,2,105,0.003662109375,0.6953125,0.4375,0.6328125,0.18531005859375,0.42000000000000004,0.1668212890625,0.46,0.203798828125,0.38,0.6332201361656189,624
2_106,sft,2,106,0.318359375,0.40234375,0.01953125,0.10693359375,0.01751708984375,0.15000000000000002,0.0215234375,0.16,0.0135107421875,0.14,0.1069314256310463,56199
2_107,sft,2,107,0.212890625,0.01495361328125,0.0,0.00139617919921875,0.009526367187499999,0.18,0.009189453125,0.18,0.00986328125,0.18,0.0013958006165921688,1881
2_108,sft,2,108,0.10693359375,0.00101470947265625,0.0,9.72747802734375e-05,0.003046875,0.1,0.00099609375,0.08,0.00509765625,0.12,9.762764238985255e-05,594
2_109,sft,2,109,0.053466796875,0.005462646484375,0.0,0.00057220458984375,-0.0010400390624999995,0.15000000000000002,-0.011259765625,0.14,0.0091796875,0.16,0.0005731132114306092,55335
2_110,sft,2,110,0.027099609375,0.03466796875,0.0,0.004852294921875,-0.006318359375,0.1,-0.016484375,0.08,0.00384765625,0.12,0.004837357439100742,6551
2_111,sft,2,111,0.0159912109375,1.4483928680419922e-05,0.0,9.5367431640625e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,9.536738616588991e-07,1059
2_112,sft,2,112,0.00799560546875,5.602836608886719e-06,0.0,3.5762786865234375e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,3.576278118089249e-07,220
2_113,sft,2,113,0.003997802734375,2.4586915969848633e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,16
2_114,sft,2,114,0.0019989013671875,8.847564458847046e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,20
2_115,sft,2,115,0.00099945068359375,0.00017261505126953125,0.0,1.2159347534179688e-05,0.000703125,0.0,0.000625,0.0,0.00078125,0.0,1.2278481335670222e-05,353
2_116,sft,2,116,0.0005035400390625,2.4139881134033203e-06,0.0,1.1920928955078125e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,1.1920928244535389e-07,220
2_117,sft,2,117,0.00025177001953125,2.2258609533309937e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17
2_118,sft,2,118,0.000125885009765625,2.5033950805664062e-06,0.0,1.1920928955078125e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,1.1920928244535389e-07,284
2_119,sft,2,119,6.29425048828125e-05,3.337860107421875e-05,0.0,2.0265579223632812e-06,5.859375e-05,0.0,0.0001171875,0.0,-0.0,0.0,2.145764938177308e-06,400
2_120,sft,2,120,3.266334533691406e-05,0.0081787109375,0.0,0.00103759765625,0.012270507812500001,0.15,0.014462890625,0.18,0.010078125,0.12,0.0010376551654189825,2442
2_121,sft,2,121,0.0005340576171875,1.4062970876693726e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,16
2_122,sft,2,122,0.00026702880859375,2.7124769985675812e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,20
2_123,sft,2,123,0.000133514404296875,1.9907020032405853e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,9
2_124,sft,2,124,6.67572021484375e-05,1.2386590242385864e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17
