layer,pair_index,left_index,right_index,dot,cosine,left_norm,right_norm,metric_variant,left_sample_index,right_sample_index,left_example_id,right_example_id,left_raw_index,right_raw_index,left_sequence_index,right_sequence_index,left_hidden_pos,right_hidden_pos,left_label_pos,right_label_pos,left_input_token_id,right_input_token_id,left_label_token_id,right_label_token_id,left_input_token_str,right_input_token_str,left_label_token_str,right_label_token_str,left_hidden_attention_mask,right_hidden_attention_mask,left_label_attention_mask,right_label_attention_mask,left_dataset,right_dataset,left_domain,right_domain
0,10,10,103,-0.8901290893554688,-0.019357021898031235,7.8149943351745605,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,93,38,94,39,24,25,10,35,9,:,+,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,11,11,103,3.968593120574951,0.08855244517326355,7.616408348083496,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,94,38,95,39,10,25,19,35,+,:,4,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,12,12,103,-0.3884667456150055,-0.00912688672542572,7.233448028564453,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,95,38,96,39,19,25,13,35,4,:,.,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,13,13,103,4.483673095703125,0.1972450464963913,3.863154172897339,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,96,38,97,39,13,25,20,35,.,:,5,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,14,14,103,-0.8787103891372681,-0.02025989256799221,7.370938777923584,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,97,38,98,39,20,25,10,35,5,:,+,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,15,15,103,3.968593120574951,0.08855244517326355,7.616408348083496,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,98,38,99,39,10,25,18,35,+,:,3,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,16,16,103,0.49951043725013733,0.012037159875035286,7.052364349365234,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,99,38,100,39,18,25,13,35,3,:,.,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,17,17,103,4.483673095703125,0.1972450464963913,3.863154172897339,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,100,38,101,39,13,25,24,35,.,:,9,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,18,18,103,-0.8901290893554688,-0.019357021898031235,7.8149943351745605,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,101,38,102,39,24,25,20,35,9,:,5,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,19,19,103,-0.8787103891372681,-0.02025989256799221,7.370938777923584,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,102,38,103,39,20,25,10,35,5,:,+,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,20,20,103,3.968593120574951,0.08855244517326355,7.616408348083496,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,103,38,104,39,10,25,18,35,+,:,3,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,21,21,103,0.49951043725013733,0.012037159875035286,7.052364349365234,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,104,38,105,39,18,25,13,35,3,:,.,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,22,22,103,4.483673095703125,0.1972450464963913,3.863154172897339,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,105,38,106,39,13,25,15,35,.,:,0,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,23,23,103,-1.6312079429626465,-0.04099941998720169,6.761542320251465,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,106,38,107,39,15,25,24,35,0,:,9,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,24,24,103,-0.8901290893554688,-0.019357021898031235,7.8149943351745605,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,107,38,108,39,24,25,10,35,9,:,+,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,25,25,103,3.968593120574951,0.08855244517326355,7.616408348083496,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,108,38,109,39,10,25,19,35,+,:,4,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,26,26,103,-0.3884667456150055,-0.00912688672542572,7.233448028564453,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,109,38,110,39,19,25,13,35,4,:,.,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,27,27,103,4.483673095703125,0.1972450464963913,3.863154172897339,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,110,38,111,39,13,25,21,35,.,:,6,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,28,28,103,3.3824961185455322,0.0752447098493576,7.639686107635498,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,111,38,112,39,21,25,22,35,6,:,7,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,29,29,103,3.1022164821624756,0.06660467386245728,7.915558815002441,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,112,38,113,39,22,25,28,35,7,:,=,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,30,30,103,9.213065147399902,0.19954979419708252,7.846338748931885,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,113,38,114,39,28,25,12216,35,=,:,<<,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,31,31,103,3.674990177154541,0.06549044698476791,9.536574363708496,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,114,38,115,39,12216,25,18,35,<<,:,3,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,32,32,103,0.49951043725013733,0.012037159875035286,7.052364349365234,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,115,38,116,39,18,25,13,35,3,:,.,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,33,33,103,4.483673095703125,0.1972450464963913,3.863154172897339,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,116,38,117,39,13,25,22,35,.,:,7,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,34,34,103,3.1022164821624756,0.06660467386245728,7.915558815002441,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,117,38,118,39,22,25,24,35,7,:,9,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,35,35,103,-0.8901290893554688,-0.019357021898031235,7.8149943351745605,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,118,38,119,39,24,25,10,35,9,:,+,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,36,36,103,3.968593120574951,0.08855244517326355,7.616408348083496,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,119,38,120,39,10,25,19,35,+,:,4,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,37,37,103,-0.3884667456150055,-0.00912688672542572,7.233448028564453,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,120,38,121,39,19,25,13,35,4,:,.,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,38,38,103,4.483673095703125,0.1972450464963913,3.863154172897339,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,121,38,122,39,13,25,20,35,.,:,5,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,39,39,103,-0.8787103891372681,-0.02025989256799221,7.370938777923584,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,122,38,123,39,20,25,10,35,5,:,+,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,40,40,103,3.968593120574951,0.08855244517326355,7.616408348083496,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,123,38,124,39,10,25,18,35,+,:,3,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,41,41,103,0.49951043725013733,0.012037159875035286,7.052364349365234,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,124,38,125,39,18,25,13,35,3,:,.,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,42,42,103,4.483673095703125,0.1972450464963913,3.863154172897339,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,125,38,126,39,13,25,24,35,.,:,9,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,43,43,103,-0.8901290893554688,-0.019357021898031235,7.8149943351745605,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,126,38,127,39,24,25,20,35,9,:,5,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,44,44,103,-0.8787103891372681,-0.02025989256799221,7.370938777923584,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,127,38,128,39,20,25,10,35,5,:,+,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,45,45,103,3.968593120574951,0.08855244517326355,7.616408348083496,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,128,38,129,39,10,25,18,35,+,:,3,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,46,46,103,0.49951043725013733,0.012037159875035286,7.052364349365234,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,129,38,130,39,18,25,13,35,3,:,.,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,47,47,103,4.483673095703125,0.1972450464963913,3.863154172897339,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,130,38,131,39,13,25,15,35,.,:,0,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,48,48,103,-1.6312079429626465,-0.04099941998720169,6.761542320251465,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,131,38,132,39,15,25,24,35,0,:,9,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,49,49,103,-0.8901290893554688,-0.019357021898031235,7.8149943351745605,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,132,38,133,39,24,25,10,35,9,:,+,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,50,50,103,3.968593120574951,0.08855244517326355,7.616408348083496,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,133,38,134,39,10,25,19,35,+,:,4,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,51,51,103,-0.3884667456150055,-0.00912688672542572,7.233448028564453,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,134,38,135,39,19,25,13,35,4,:,.,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,52,52,103,4.483673095703125,0.1972450464963913,3.863154172897339,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,135,38,136,39,13,25,21,35,.,:,6,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,53,53,103,3.3824961185455322,0.0752447098493576,7.639686107635498,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,136,38,137,39,21,25,22,35,6,:,7,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,54,54,103,3.1022164821624756,0.06660467386245728,7.915558815002441,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,137,38,138,39,22,25,28,35,7,:,=,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,55,55,103,9.213065147399902,0.19954979419708252,7.846338748931885,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,138,38,139,39,28,25,17,35,=,:,2,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,56,56,103,2.005552291870117,0.05879640206694603,5.796921730041504,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,139,38,140,39,17,25,15,35,2,:,0,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,57,57,103,-1.6312079429626465,-0.04099941998720169,6.761542320251465,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,140,38,141,39,15,25,6979,35,0,:,>>,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,58,58,103,4.10405158996582,0.07725683599710464,9.027969360351562,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,141,38,142,39,6979,25,17,35,>>,:,2,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,59,59,103,2.005552291870117,0.05879640206694603,5.796921730041504,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,142,38,143,39,17,25,15,35,2,:,0,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,60,60,103,-1.6312079429626465,-0.04099941998720169,6.761542320251465,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,143,38,144,39,15,25,52465,35,0,:,inches,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,61,61,103,0.33729130029678345,0.007051032967865467,8.12955093383789,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,144,38,145,39,52465,25,49065,35,inches,:,Ther,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,62,62,103,0.7271050214767456,0.014657452702522278,8.430490493774414,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,145,38,146,39,49065,25,444,35,Ther,:,ain,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,63,63,103,0.6390007734298706,0.012551801279187202,8.651860237121582,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,146,38,147,39,444,25,18524,35,ain,:,period,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,64,64,103,-0.33598634600639343,-0.006932613905519247,8.23642635345459,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,147,38,148,39,18524,25,262,35,period,:,is,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,65,65,103,2.9972052574157715,0.07639725506305695,6.66734504699707,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,148,38,149,39,262,25,3163,35,is,:,from,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,66,66,103,2.369664430618286,0.05022963881492615,8.017537117004395,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,149,38,150,39,3163,25,23759,35,from,:,March,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,67,67,103,0.11470192670822144,0.002247323514893651,8.67399787902832,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,150,38,151,39,23759,25,10416,35,March,:,through,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,68,68,103,0.513946533203125,0.0100785531103611,8.666304588317871,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,151,38,152,39,10416,25,26217,35,through,:,July,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,69,69,103,1.3716492652893066,0.027963656932115555,8.33610725402832,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,152,38,153,39,26217,25,1467,35,July,:,for,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,70,70,103,0.8699148297309875,0.019975781440734863,7.400944709777832,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,153,38,154,39,1467,25,253,35,for,:,at,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,71,71,103,1.0953471660614014,0.026558319106698036,7.009150505065918,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,154,38,155,39,253,25,9261,35,at,:,otal,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,72,72,103,-0.4135668873786926,-0.007767616771161556,9.048407554626465,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,155,38,156,39,9261,25,994,35,otal,:,of,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,73,73,103,2.304287910461426,0.05266954377293587,7.435177803039551,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,156,38,157,39,994,25,20,35,of,:,5,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,74,74,103,-0.8787103891372681,-0.02025989256799221,7.370938777923584,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,157,38,158,39,20,25,13435,35,5,:,month,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,75,75,103,-0.973400890827179,-0.019812041893601418,8.349811553955078,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,158,38,159,39,13435,25,926,35,month,:,ss,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,76,76,103,-0.09967190027236938,-0.001914123771712184,8.849462509155273,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,159,38,160,39,926,25,17116,35,ss,:,othe,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,77,77,103,-1.240209937095642,-0.020911453291773796,10.079179763793945,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,160,38,161,39,17116,25,11933,35,othe,:,aver,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,78,78,103,1.9827995300292969,0.03530382737517357,9.544896125793457,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,161,38,162,39,11933,25,2439,35,aver,:,ager,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,79,79,103,0.10133430361747742,0.0019296627724543214,8.924610137939453,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,162,38,163,39,2439,25,444,35,ager,:,ain,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,80,80,103,0.6390007734298706,0.012551801279187202,8.651860237121582,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,163,38,164,39,444,25,12795,35,ain,:,fall,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,81,81,103,0.13389745354652405,0.0025133222807198763,9.053955078125,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,164,38,165,39,12795,25,262,35,fall,:,is,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,82,82,103,2.9972052574157715,0.07639725506305695,6.66734504699707,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,165,38,166,39,262,25,17,35,is,:,2,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,83,83,103,2.005552291870117,0.05879640206694603,5.796921730041504,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,166,38,167,39,17,25,15,35,2,:,0,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,84,84,103,-1.6312079429626465,-0.04099941998720169,6.761542320251465,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,167,38,168,39,15,25,14,35,0,:,/,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,85,85,103,8.777227401733398,0.20794272422790527,7.173445701599121,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,168,38,169,39,14,25,20,35,/,:,5,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,86,86,103,-0.8787103891372681,-0.02025989256799221,7.370938777923584,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,169,38,170,39,20,25,28,35,5,:,=,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,87,87,103,9.213065147399902,0.19954979419708252,7.846338748931885,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,170,38,171,39,28,25,12216,35,=,:,<<,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,88,88,103,3.674990177154541,0.06549044698476791,9.536574363708496,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,171,38,172,39,12216,25,17,35,<<,:,2,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,89,89,103,2.005552291870117,0.05879640206694603,5.796921730041504,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,172,38,173,39,17,25,15,35,2,:,0,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,90,90,103,-1.6312079429626465,-0.04099941998720169,6.761542320251465,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,173,38,174,39,15,25,14,35,0,:,/,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,91,91,103,8.777227401733398,0.20794272422790527,7.173445701599121,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,174,38,175,39,14,25,20,35,/,:,5,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,92,92,103,-0.8787103891372681,-0.02025989256799221,7.370938777923584,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,175,38,176,39,20,25,28,35,5,:,=,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,93,93,103,9.213065147399902,0.19954979419708252,7.846338748931885,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,176,38,177,39,28,25,19,35,=,:,4,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,94,94,103,-0.3884667456150055,-0.00912688672542572,7.233448028564453,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,177,38,178,39,19,25,6979,35,4,:,>>,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,95,95,103,4.10405158996582,0.07725683599710464,9.027969360351562,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,178,38,179,39,6979,25,19,35,>>,:,4,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,96,96,103,-0.3884667456150055,-0.00912688672542572,7.233448028564453,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,179,38,180,39,19,25,48748,35,4,:,inche,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,97,97,103,-0.2470409870147705,-0.005229824688285589,8.027791023254395,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,180,38,181,39,48748,25,35241,35,inche,:,sof,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,98,98,103,-0.06607870757579803,-0.0012876385590061545,8.72131061553955,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,181,38,182,39,35241,25,3403,35,sof,:,rain,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,99,99,103,0.2821599245071411,0.005438796244561672,8.816713333129883,5.884178161621094,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,182,38,183,39,3403,25,524,35,rain,:,per,D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
