update_id,algo,sample_id,token_pos,sop,entropy,aop_l2,aop_kl,f_avg_mean,f_ratio_mean,f_avg_abstract_algebra,f_ratio_abstract_algebra,f_avg_college_mathematics,f_ratio_college_mathematics,loss,target_token_id
0_101,sft,0,101,0.52734375,0.453125,0.0,0.0308837890625,0.005498046875,0.05,0.010234375,0.04,0.00076171875,0.06,0.03089984692633152,22
0_102,sft,0,102,0.279296875,0.06884765625,0.0,0.006072998046875,0.007617187499999999,0.05,0.015859375,0.08,-0.000625,0.02,0.006075485609471798,17
0_103,sft,0,103,0.1435546875,0.00360107421875,0.0,0.00018405914306640625,0.0,0.0,-0.0,0.0,-0.0,0.0,0.00018416139937471598,26111
0_104,sft,0,104,0.07177734375,0.734375,0.0703125,0.21875,0.0056640625,0.06,0.0026171875,0.06,0.0087109375,0.06,0.2184784710407257,30055
0_105,sft,0,105,0.1455078125,0.54296875,0.0,0.041748046875,0.004873046875,0.04,0.017890625,0.06,-0.00814453125,0.02,0.041836075484752655,304
0_106,sft,0,106,0.09326171875,0.01055908203125,0.0,0.00057220458984375,0.00384765625,0.02,0.001328125,0.0,0.0063671875,0.04,0.0005734706646762788,5813
0_107,sft,0,107,0.047119140625,0.314453125,0.0,0.0205078125,-0.003701171875,0.02,-0.0026953125,0.02,-0.00470703125,0.02,0.020528003573417664,323
0_108,sft,0,108,0.03369140625,0.1513671875,0.0,0.00927734375,-0.0008398437500000003,0.02,0.00453125,0.02,-0.0062109375,0.02,0.009299179539084435,3217
0_109,sft,0,109,0.021484375,2.8125,0.193359375,0.494140625,-0.003505859375,0.06,0.0066796875,0.08,-0.01369140625,0.04,0.4942563772201538,624
0_110,sft,0,110,0.2578125,3.90625,0.98828125,2.75,-0.006591796875,0.06,-0.0027734375,0.06,-0.01041015625,0.06,2.749472141265869,820
0_111,sft,0,111,1.5078125,3.5625,1.515625,5.03125,-0.0018554687500000001,0.04,0.0022265625,0.06,-0.0059375,0.02,5.041937351226807,220
0_112,sft,0,112,3.265625,1.3359375,0.0078125,0.1025390625,0.007001953125,0.06,0.0190625,0.12,-0.00505859375,0.0,0.1025131568312645,22
0_113,sft,0,113,1.6875,0.45703125,0.0,0.03173828125,-0.002802734375,0.05,0.011171875,0.08,-0.01677734375,0.02,0.031711019575595856,17
1_48,sft,1,48,0.0,0.330078125,1.9453125,12.5625,0.0169140625,0.14,0.033984375,0.14,-0.00015625,0.14,12.582474708557129,54
1_49,sft,1,49,12.5625,0.00125885009765625,0.0,7.724761962890625e-05,0.00015625,0.0,0.0003125,0.0,-0.0,0.0,7.73638384998776e-05,826
1_50,sft,1,50,4.1875,0.8984375,0.0078125,0.08984375,0.007978515625,0.05,0.01359375,0.06,0.00236328125,0.04,0.08998897671699524,63759
1_51,sft,1,51,1.8515625,4.125,1.3125,4.5625,-0.02302734375,0.02,-0.0147265625,0.04,-0.031328125,0.0,4.575867652893066,220
1_52,sft,1,52,3.296875,3.734375,0.244140625,0.609375,-0.015615234375,0.04,-0.0081640625,0.08,-0.02306640625,0.0,0.6092755794525146,16
1_53,sft,1,53,1.9140625,1.3046875,0.0078125,0.10400390625,0.007539062500000001,0.05,0.01625,0.08,-0.001171875,0.02,0.10398954898118973,17
1_54,sft,1,54,0.9921875,0.546875,1.921875,8.625,-0.005712890625000001,0.05,0.0054296875,0.06,-0.01685546875,0.04,8.632943153381348,14
1_55,sft,1,55,4.84375,0.0791015625,0.0,0.007537841796875,0.001015625,0.03,0.0058984375,0.04,-0.0038671875,0.02,0.007541756145656109,21
1_56,sft,1,56,2.421875,0.146484375,0.0,0.01007080078125,0.0027246093749999996,0.04,0.0102734375,0.06,-0.00482421875,0.02,0.010085455141961575,15
1_57,sft,1,57,1.2109375,0.400390625,1.71875,2.703125,-0.00318359375,0.060000000000000005,0.0148046875,0.1,-0.021171875,0.02,2.7082881927490234,284
1_58,sft,1,58,1.953125,1.03125,0.796875,1.046875,0.011328125,0.07,0.0134375,0.1,0.00921875,0.04,1.0482187271118164,400
1_59,sft,1,59,1.5,0.2021484375,1.9609375,17.375,0.02994140625,0.13,0.03359375,0.12,0.0262890625,0.14,17.31584930419922,2442
1_60,sft,1,60,9.4375,9.1875,0.7109375,1.8515625,-0.013632812499999999,0.07,-0.005078125,0.06,-0.0221875,0.08,1.8503563404083252,16
1_61,sft,1,61,5.65625,0.212890625,0.0,0.0166015625,0.00013671875000000056,0.03,0.0093359375,0.06,-0.0090625,0.0,0.016643837094306946,17
1_62,sft,1,62,2.828125,5.3125,0.58984375,1.3828125,-0.009375,0.06999999999999999,0.0041796875,0.12,-0.0229296875,0.02,1.3822605609893799,14
1_63,sft,1,63,2.109375,0.578125,0.00390625,0.0693359375,6.835937499999984e-05,0.05,0.0056640625,0.1,-0.00552734375,0.0,0.06920154392719269,21
1_64,sft,1,64,1.0859375,0.059326171875,0.0,0.0036773681640625,0.012666015624999999,0.05,0.0197265625,0.08,0.00560546875,0.02,0.0036720484495162964,15
1_65,sft,1,65,0.546875,5.90625,1.1328125,10.5,0.015859375,0.12,0.0290234375,0.18,0.0026953125,0.06,10.487510681152344,28
1_66,sft,1,66,5.53125,1.5625,1.1796875,2.03125,0.004882812499999999,0.14,0.023671875,0.2,-0.01390625,0.08,2.030073881149292,15
1_67,sft,1,67,3.78125,0.0159912109375,0.0,0.00131988525390625,-0.003173828125,0.02,7.8125e-05,0.02,-0.00642578125,0.02,0.0013165149139240384,13
1_68,sft,1,68,1.890625,0.0703125,0.0,0.006317138671875,0.004521484375000001,0.03,0.0133984375,0.06,-0.00435546875,0.0,0.006312432233244181,17
1_69,sft,1,69,0.94921875,2.734375,0.7109375,1.125,0.006552734374999999,0.04,0.01875,0.08,-0.00564453125,0.0,1.123286485671997,2452
1_70,sft,1,70,1.0390625,0.1650390625,1.96875,10.6875,0.00408203125,0.06,0.021796875,0.12,-0.0136328125,0.0,10.703495025634766,15
1_71,sft,1,71,5.875,0.028564453125,0.0,0.001708984375,0.00421875,0.03,0.0170703125,0.06,-0.0086328125,0.0,0.0017085968283936381,13
1_72,sft,1,72,2.9375,0.0439453125,0.0,0.0032958984375,-0.0006054687500000001,0.01,0.0083984375,0.02,-0.009609375,0.0,0.0032991524785757065,17
1_73,sft,1,73,1.46875,0.095703125,0.0,0.00726318359375,0.00990234375,0.08,0.01359375,0.1,0.0062109375,0.06,0.007251727394759655,817
1_74,sft,1,74,0.73828125,0.4296875,0.0,0.035888671875,0.004375,0.05,0.010390625,0.1,-0.001640625,0.0,0.03580189868807793,9383
1_75,sft,1,75,0.38671875,3.546875,0.75,1.4453125,0.010595703125,0.05,0.023828125,0.08,-0.00263671875,0.02,1.4429563283920288,624
1_76,sft,1,76,0.9140625,1.8828125,1.2890625,15.6875,-0.002802734375,0.04,0.0079296875,0.04,-0.01353515625,0.04,15.664362907409668,33978
1_77,sft,1,77,8.3125,2.125,1.15625,1.75,-0.01103515625,0.01,0.000703125,0.02,-0.0227734375,0.0,1.7502813339233398,220
1_78,sft,1,78,5.03125,0.3125,0.0,0.038330078125,0.0051464843750000005,0.03,0.0135546875,0.04,-0.00326171875,0.02,0.0382935106754303,20
1_79,sft,1,79,2.53125,1.625,0.015625,0.1376953125,0.010693359375,0.07,0.0233203125,0.1,-0.00193359375,0.04,0.13782688975334167,15
1_80,sft,1,80,1.3359375,1.078125,0.00390625,0.0791015625,-6.835937500000028e-05,0.03,0.009453125,0.06,-0.00958984375,0.0,0.07899230718612671,4420
1_81,sft,1,81,0.70703125,2.90625,0.138671875,0.439453125,-0.008925781249999999,0.02,-0.000390625,0.02,-0.0174609375,0.02,0.43924790620803833,11
1_82,sft,1,82,0.57421875,1.3203125,0.03515625,0.1787109375,-0.0013574218750000001,0.05,0.004765625,0.04,-0.00748046875,0.06,0.17849910259246826,1340
1_83,sft,1,83,0.375,3.0625,1.015625,1.734375,0.0023437500000000003,0.03,0.0153515625,0.06,-0.0106640625,0.0,1.735623836517334,15303
1_84,sft,1,84,1.0546875,3.25,0.52734375,1.046875,-0.013330078125,0.04,-0.006171875,0.06,-0.02048828125,0.02,1.0493990182876587,220
1_85,sft,1,85,1.0546875,2.453125,1.25,2.046875,-0.00041992187500000005,0.04,-0.001015625,0.08,0.00017578125,0.0,2.047783851623535,15
1_86,sft,1,86,1.546875,0.640625,0.0,0.0439453125,0.005126953124999999,0.04,0.0168359375,0.08,-0.00658203125,0.0,0.0440300777554512,13
1_87,sft,1,87,0.796875,0.1337890625,0.0,0.016357421875,0.010859375,0.04,0.0218359375,0.04,-0.0001171875,0.04,0.016311872750520706,17
1_88,sft,1,88,0.40625,0.69140625,1.703125,2.859375,0.0029296874999999996,0.01,0.0120703125,0.02,-0.0062109375,0.0,2.8589887619018555,856
1_89,sft,1,89,1.6328125,0.51171875,0.0,0.036376953125,0.003046875,0.03,0.01578125,0.04,-0.0096875,0.02,0.03639601543545723,220
1_90,sft,1,90,0.8359375,0.21484375,0.0,0.0166015625,0.007978515625,0.05,0.01625,0.06,-0.00029296875,0.04,0.016564814373850822,20
1_91,sft,1,91,0.42578125,0.2578125,0.0,0.0211181640625,0.002109375,0.02,0.0051171875,0.04,-0.0008984375,0.0,0.021102197468280792,15
1_92,sft,1,92,0.2236328125,1.3125,0.0078125,0.095703125,-0.0090625,0.01,-0.001953125,0.02,-0.016171875,0.0,0.09569019079208374,284
1_93,sft,1,93,0.1591796875,3.484375,0.11328125,0.40625,-0.006748046875,0.01,-0.01109375,0.02,-0.00240234375,0.0,0.4060324728488922,400
1_94,sft,1,94,0.283203125,0.73046875,1.796875,3.84375,0.009384765625,0.08,0.0268359375,0.14,-0.00806640625,0.02,3.8388051986694336,2442
1_95,sft,1,95,2.0625,1.734375,0.01953125,0.1533203125,-0.0012109375000000002,0.03,0.009765625,0.06,-0.0121875,0.0,0.15292814373970032,15
1_96,sft,1,96,1.109375,0.044189453125,0.0,0.0025482177734375,0.003681640625,0.02,0.0046875,0.04,0.00267578125,0.0,0.002553894417360425,13
1_97,sft,1,97,0.5546875,0.220703125,0.0,0.021728515625,-0.0005957031250000003,0.02,0.009921875,0.04,-0.01111328125,0.0,0.021783260628581047,17
1_98,sft,1,98,0.2890625,1.875,1.2421875,2.453125,-0.0038964843749999998,0.05,0.00703125,0.06,-0.01482421875,0.04,2.4559922218322754,9
1_99,sft,1,99,1.3671875,0.57421875,0.00390625,0.051513671875,0.0050292968749999995,0.04,0.0117578125,0.02,-0.00169921875,0.06,0.051600415259599686,20
1_100,sft,1,100,0.7109375,0.22265625,0.0,0.0198974609375,0.008056640625,0.05,0.019296875,0.06,-0.00318359375,0.04,0.019918888807296753,15
1_101,sft,1,101,0.365234375,0.07373046875,0.0,0.004638671875,0.013095703125,0.04,0.019296875,0.08,0.00689453125,0.0,0.004629963543266058,28
1_102,sft,1,102,0.185546875,0.06640625,0.0,0.00531005859375,0.0038085937500000003,0.02,0.0043359375,0.02,0.00328125,0.02,0.00530905369669199,16
1_103,sft,1,103,0.09521484375,7.915496826171875e-05,0.0,5.0067901611328125e-06,0.0,0.0,-0.0,0.0,-0.0,0.0,5.006777428206988e-06,15
1_104,sft,1,104,0.047607421875,1.5546875,0.447265625,0.69921875,0.00798828125,0.05,0.0180859375,0.1,-0.002109375,0.0,0.7007211446762085,2452
1_105,sft,1,105,0.373046875,1.484375,0.015625,0.1337890625,-0.003583984375,0.04,-0.001171875,0.08,-0.00599609375,0.0,0.13398048281669617,16
1_106,sft,1,106,0.25390625,0.169921875,0.0,0.0115966796875,0.004453125,0.04,0.0055078125,0.04,0.0033984375,0.04,0.011593939736485481,15
1_107,sft,1,107,0.1328125,2.984375,0.24609375,0.58203125,-0.0073046874999999995,0.01,-0.0015625,0.02,-0.013046875,0.0,0.581061840057373,624
1_108,sft,1,108,0.357421875,4.78125,1.140625,5.46875,-0.00330078125,0.05,0.0015625,0.06,-0.0081640625,0.04,5.468507766723633,820
1_109,sft,1,109,2.90625,5.90625,1.25,5.53125,-0.017705078125000002,0.04,-0.0025,0.06,-0.03291015625,0.02,5.515950679779053,220
1_110,sft,1,110,4.21875,4.125,0.09765625,0.375,-0.004365234375,0.05,0.006171875,0.1,-0.01490234375,0.0,0.3753562867641449,16
1_111,sft,1,111,2.296875,0.7578125,0.00390625,0.05517578125,0.003710937499999999,0.05,0.016171875,0.08,-0.00875,0.02,0.05527018383145332,15
2_77,sft,2,77,0.0,1.2890625,1.6875,11.0,0.01720703125,0.07,0.02140625,0.08,0.0130078125,0.06,10.974343299865723,641
2_78,sft,2,78,11.0,2.203125,1.296875,2.40625,-0.0042968749999999995,0.06,0.011484375,0.08,-0.020078125,0.04,2.3995938301086426,279
2_79,sft,2,79,5.28125,4.65625,1.0859375,3.265625,0.03060546875,0.16,0.0540234375,0.18,0.0071875,0.14,3.2583255767822266,7167
2_80,sft,2,80,4.125,1.9765625,0.01953125,0.158203125,0.0015917968750000001,0.03,0.006171875,0.06,-0.00298828125,0.0,0.1581561118364334,11
2_81,sft,2,81,2.015625,0.86328125,0.01953125,0.1259765625,-9.765624999999965e-05,0.02,0.0078125,0.02,-0.0080078125,0.02,0.12599700689315796,55011
2_82,sft,2,82,1.0390625,1.890625,0.02734375,0.1826171875,0.0005078125000000005,0.02,0.0092578125,0.02,-0.0082421875,0.02,0.18275125324726105,702
2_83,sft,2,83,0.6015625,2.734375,0.93359375,1.4765625,0.008515625,0.05,0.02390625,0.1,-0.006875,0.0,1.4798535108566284,1172
2_84,sft,2,84,1.0390625,1.046875,1.8515625,6.59375,-0.011025390625,0.03,-0.0041015625,0.02,-0.01794921875,0.04,6.578318119049072,220
2_85,sft,2,85,3.828125,3.71875,0.78125,1.421875,-0.00560546875,0.05,0.0024609375,0.04,-0.013671875,0.06,1.4251718521118164,16
2_86,sft,2,86,2.625,6.78125,0.6796875,1.546875,-0.005146484375,0.07,0.0109375,0.1,-0.02123046875,0.04,1.5486299991607666,15
2_87,sft,2,87,2.078125,0.0654296875,0.0,0.00439453125,0.010478515625,0.09,0.0171875,0.08,0.00376953125,0.1,0.004409115295857191,15
2_88,sft,2,88,1.046875,1.6484375,0.3359375,0.66015625,0.006601562500000001,0.05,0.0097265625,0.08,0.0034765625,0.02,0.6582301259040833,608
2_89,sft,2,89,0.8515625,0.5859375,0.0,0.044189453125,-0.003623046875,0.02,0.0026171875,0.04,-0.00986328125,0.0,0.04418383911252022,220
2_90,sft,2,90,0.447265625,0.1337890625,0.0,0.01361083984375,0.0008398437500000003,0.02,0.0126171875,0.04,-0.0109375,0.0,0.01359148882329464,17
2_91,sft,2,91,0.23046875,2.625,0.0390625,0.224609375,0.0026464843750000004,0.05,0.0092578125,0.04,-0.00396484375,0.06,0.22451399266719818,284
2_92,sft,2,92,0.2275390625,2.125,0.380859375,0.6875,0.007177734375,0.060000000000000005,0.01359375,0.1,0.00076171875,0.02,0.6870929598808289,400
2_93,sft,2,93,0.45703125,0.7265625,1.890625,14.8125,0.0270703125,0.1,0.03796875,0.12,0.016171875,0.08,14.820134162902832,2442
2_94,sft,2,94,7.625,6.25,0.59765625,1.3359375,-0.010478515624999999,0.060000000000000005,-0.0036328125,0.1,-0.01732421875,0.02,1.3398241996765137,16
2_95,sft,2,95,4.5,0.2294921875,0.0,0.01806640625,0.008720703125,0.01,0.0186328125,0.02,-0.00119140625,0.0,0.018100442364811897,15
2_96,sft,2,96,2.25,0.0012359619140625,0.0,7.104873657226562e-05,0.00041015625000000004,0.0,-0.000703125,0.0,0.0015234375,0.0,7.092700980138034e-05,15
2_97,sft,2,97,1.125,1.2421875,1.390625,2.5,0.006416015625,0.05,0.0185546875,0.04,-0.00572265625,0.06,2.505347728729248,14
2_98,sft,2,98,1.8125,0.1923828125,0.0,0.01470947265625,0.0030078125,0.02,0.0084765625,0.0,-0.0024609375,0.04,0.014710884541273117,17
2_99,sft,2,99,0.9140625,2.03125,1.421875,12.0625,0.019453124999999998,0.22,0.0306640625,0.24,0.0082421875,0.2,12.084454536437988,28
2_100,sft,2,100,6.5,0.08544921875,0.0,0.00823974609375,0.003701171875,0.06,0.011640625,0.12,-0.00423828125,0.0,0.0082594258710742,20
2_101,sft,2,101,3.25,0.00014209747314453125,0.0,1.0132789611816406e-05,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0132738680113107e-05,15
2_102,sft,2,102,1.625,1.34375,0.7265625,0.9921875,0.001689453125,0.05,0.0087109375,0.1,-0.00533203125,0.0,0.9928359985351562,2452
2_103,sft,2,103,1.3046875,1.6171875,1.34375,6.125,0.01775390625,0.07,0.0251953125,0.1,0.0103125,0.04,6.132122993469238,20
2_104,sft,2,104,3.71875,0.06201171875,0.0,0.0037384033203125,0.00669921875,0.060000000000000005,0.014453125,0.1,-0.0010546875,0.02,0.003734520636498928,15
2_105,sft,2,105,1.859375,5.5625,0.6953125,1.578125,-0.003095703125,0.04,0.0178515625,0.08,-0.02404296875,0.0,1.581101894378662,624
2_106,sft,2,106,1.71875,0.169921875,1.9453125,13.3125,0.010517578125,0.06,0.0079296875,0.06,0.01310546875,0.06,13.307276725769043,56199
2_107,sft,2,107,7.53125,0.031005859375,0.0,0.00176239013671875,0.005498046875000001,0.05,0.0053515625,0.06,0.00564453125,0.04,0.0017611959483474493,1881
2_108,sft,2,108,3.765625,0.7890625,0.0078125,0.0810546875,0.00103515625,0.03,0.0042578125,0.04,-0.0021875,0.02,0.08120034635066986,594
2_109,sft,2,109,1.921875,0.41796875,1.9453125,8.0,0.01443359375,0.03,0.0195703125,0.02,0.009296875,0.04,7.997189998626709,55335
2_110,sft,2,110,4.96875,0.388671875,1.921875,5.15625,0.00865234375,0.05,0.0143359375,0.1,0.00296875,0.0,5.158015251159668,6551
2_111,sft,2,111,5.0625,0.4765625,0.0,0.032470703125,0.00796875,0.03,0.02109375,0.06,-0.00515625,0.0,0.03254242241382599,1059
2_112,sft,2,112,2.546875,2.234375,0.09765625,0.341796875,-0.0033007812500000003,0.03,0.0055859375,0.06,-0.0121875,0.0,0.34146279096603394,220
2_113,sft,2,113,1.4453125,0.71875,1.3984375,1.9609375,0.005693359375,0.02,0.011171875,0.02,0.00021484375,0.02,1.959210753440857,16
2_114,sft,2,114,1.703125,0.314453125,0.0,0.03857421875,-0.0004199218749999997,0.04,0.0135546875,0.06,-0.01439453125,0.02,0.038459740579128265,20
2_115,sft,2,115,0.87109375,0.90234375,0.015625,0.1171875,0.010048828125,0.04,0.016328125,0.08,0.00376953125,0.0,0.11729929596185684,353
2_116,sft,2,116,0.494140625,0.416015625,0.0,0.030517578125,0.0059765625,0.05,0.013203125,0.06,-0.00125,0.04,0.030561134219169617,220
2_117,sft,2,117,0.26171875,0.125,0.0,0.0205078125,0.0017187499999999998,0.01,0.0044921875,0.02,-0.0010546875,0.0,0.020551126450300217,17
2_118,sft,2,118,0.1416015625,0.66015625,0.0,0.0458984375,0.000673828125,0.03,0.0075390625,0.04,-0.00619140625,0.02,0.045943211764097214,284
2_119,sft,2,119,0.09375,0.80859375,0.00390625,0.0556640625,-0.00318359375,0.04,0.0092578125,0.08,-0.015625,0.0,0.055551353842020035,400
2_120,sft,2,120,0.07470703125,0.453125,1.765625,2.953125,0.007421875,0.05,0.0226953125,0.1,-0.0078515625,0.0,2.9469285011291504,2442
2_121,sft,2,121,1.515625,0.07080078125,0.0,0.00714111328125,-0.0005078124999999996,0.03,0.0071484375,0.04,-0.0081640625,0.02,0.0071301767602562904,16
2_122,sft,2,122,0.76171875,0.140625,0.0,0.010009765625,0.008642578125,0.03,0.01421875,0.04,0.00306640625,0.02,0.010005203075706959,20
2_123,sft,2,123,0.384765625,0.2314453125,0.0,0.019775390625,0.0105078125,0.05,0.0137109375,0.04,0.0073046875,0.06,0.01977970078587532,9
2_124,sft,2,124,0.2021484375,0.2177734375,0.0,0.0223388671875,0.00236328125,0.02,0.01515625,0.02,-0.0104296875,0.02,0.022289352491497993,17
2_125,sft,2,125,0.1123046875,0.0111083984375,0.0,0.0006256103515625,0.012451171875,0.04,0.017109375,0.06,0.00779296875,0.02,0.0006270825979299843,28
2_126,sft,2,126,0.056640625,0.04541015625,0.0,0.00323486328125,0.008955078125,0.04,0.0192578125,0.08,-0.00134765625,0.0,0.003233920084312558,18
