update_id,algo,sample_id,token_pos,sop,entropy,aop_l2,aop_kl,f_avg_mean,f_ratio_mean,f_avg_abstract_algebra,f_ratio_abstract_algebra,f_avg_college_mathematics,f_ratio_college_mathematics,loss,target_token_id
0_103,sft,0,103,0.244140625,0.0279541015625,0.0,0.002960205078125,-0.001328125,0.01,0.0025,0.02,-0.00515625,0.0,0.002964865416288376,28783
0_104,sft,0,104,0.12353515625,0.232421875,0.0,0.038330078125,-0.022656250000000003,0.0,-0.0121875,0.0,-0.033125,0.0,0.03830062225461006,28806
0_105,sft,0,105,0.0810546875,0.037109375,0.0,0.004241943359375,-0.0032812500000000003,0.01,-0.0034375,0.02,-0.003125,0.0,0.004241162445396185,28750
0_106,sft,0,106,0.042724609375,0.0201416015625,0.0,0.001922607421875,-0.0109375,0.0,-0.0128125,0.0,-0.0090625,0.0,0.0019252828788012266,28781
0_107,sft,0,107,0.022216796875,0.275390625,0.00390625,0.04736328125,0.014609375,0.06,0.02765625,0.06,0.0015625,0.06,0.047404855489730835,28746
0_108,sft,0,108,0.034912109375,0.265625,0.0,0.04052734375,-0.04625,0.01,-0.0415625,0.0,-0.0509375,0.02,0.04063231125473976,28787
0_109,sft,0,109,0.03759765625,0.0257568359375,0.0,0.0026092529296875,-0.0072656249999999995,0.0,-0.00765625,0.0,-0.006875,0.0,0.0026148909237235785,28750
0_110,sft,0,110,0.0201416015625,0.10595703125,0.0,0.011962890625,-0.02578125,0.01,-0.0253125,0.0,-0.02625,0.02,0.011936546303331852,4060
0_111,sft,0,111,0.0159912109375,0.62890625,0.03515625,0.1591796875,-0.09015625,0.060000000000000005,-0.13296875,0.02,-0.04734375,0.1,0.15911047160625458,28787
0_112,sft,0,112,0.08740234375,0.0194091796875,0.0,0.00193023681640625,-0.003828125,0.01,-0.0059375,0.02,-0.00171875,0.0,0.0019263536669313908,28750
0_113,sft,0,113,0.044677734375,0.37109375,0.00390625,0.05517578125,0.008906250000000001,0.0,0.02125,0.0,-0.0034375,0.0,0.05527954548597336,533
0_114,sft,0,114,0.050048828125,0.006072998046875,0.0,0.000530242919921875,0.0009374999999999997,0.01,-0.00265625,0.02,0.00453125,0.0,0.0005315321614034474,2430
0_115,sft,0,115,0.0252685546875,0.9453125,0.390625,0.6171875,0.87765625,0.8899999999999999,1.1084375,0.96,0.646875,0.82,0.6180219650268555,21324
0_116,sft,0,116,0.3203125,0.76953125,0.109375,0.2890625,0.9080468749999999,0.99,0.96890625,1.0,0.8471875,0.98,0.2899394929409027,297
0_117,sft,0,117,0.3046875,0.36328125,0.00390625,0.05859375,-0.00984375,0.04,0.006875,0.04,-0.0265625,0.04,0.058706797659397125,3999
0_118,sft,0,118,0.181640625,0.1669921875,0.0,0.021728515625,-0.031328125,0.0,-0.02390625,0.0,-0.03875,0.0,0.02172015607357025,304
0_119,sft,0,119,0.1015625,0.1376953125,0.0,0.0201416015625,-0.032265625,0.01,-0.02671875,0.0,-0.0378125,0.02,0.020103508606553078,2246
0_120,sft,0,120,0.06103515625,0.396484375,0.00390625,0.07275390625,0.198671875,0.65,0.1796875,0.64,0.21765625,0.66,0.07278700917959213,28723
0_121,sft,0,121,0.06689453125,0.8359375,0.6640625,0.87890625,3.896328125,1.0,3.79578125,1.0,3.996875,1.0,0.879058301448822,13
0_122,sft,0,122,0.47265625,2.515625,1.359375,4.53125,4.137421875,1.0,4.20296875,1.0,4.071875,1.0,4.544726848602295,2000
0_123,sft,0,123,2.5,3.046875,1.125,3.390625,3.872109375,1.0,3.88609375,1.0,3.858125,1.0,3.3869130611419678,28705
0_124,sft,0,124,2.953125,1.9375,0.640625,1.2421875,3.413828125,1.0,3.36296875,1.0,3.4646875,1.0,1.2398120164871216,28787
0_125,sft,0,125,2.09375,0.11328125,0.0,0.01275634765625,0.005234375,0.14,0.00265625,0.12,0.0078125,0.16,0.012779366225004196,28750
1_57,sft,1,57,0.0,2.703125,1.28125,4.15625,4.709296875,1.0,4.53484375,1.0,4.88375,1.0,4.149981498718262,28780
1_58,sft,1,58,4.15625,0.47265625,0.00390625,0.0673828125,-0.120859375,0.09,-0.16484375,0.02,-0.076875,0.16,0.06731627136468887,980
1_59,sft,1,59,1.4296875,1.1015625,0.0390625,0.2138671875,0.5270312500000001,0.86,0.4990625,0.88,0.555,0.84,0.21341738104820251,6384
1_60,sft,1,60,0.73828125,0.2177734375,0.0,0.0361328125,-0.08835937499999999,0.01,-0.09,0.0,-0.08671875,0.02,0.036235880106687546,28713
1_61,sft,1,61,0.36328125,0.9375,1.625,3.109375,6.726796875,1.0,6.81859375,1.0,6.635,1.0,3.1070404052734375,28705
1_62,sft,1,62,1.78125,0.828125,0.03515625,0.185546875,-0.004999999999999999,0.27,-0.0265625,0.24,0.0165625,0.3,0.18565092980861664,28740
1_63,sft,1,63,0.96875,0.115234375,0.0,0.013671875,0.08374999999999999,0.39,0.0775,0.3,0.09,0.48,0.013644524849951267,28750
1_64,sft,1,64,0.48828125,2.234375,1.1875,4.59375,3.8336718750000003,1.0,3.79046875,1.0,3.876875,1.0,4.581623077392578,28748
1_65,sft,1,65,2.546875,1.9453125,1.1171875,2.765625,5.457734374999999,1.0,5.34984375,1.0,5.565625,1.0,2.769219398498535,28784
1_66,sft,1,66,2.65625,0.06494140625,0.0,0.00665283203125,-0.019609375,0.01,-0.0165625,0.0,-0.02265625,0.02,0.006643589120358229,28734
1_67,sft,1,67,1.328125,3.390625,0.63671875,1.5,2.777890625,0.98,2.85421875,1.0,2.7015625,0.96,1.50371515750885,327
1_68,sft,1,68,1.4140625,1.5,0.76953125,1.203125,1.7603906249999999,0.97,1.48546875,0.96,2.0353125,0.98,1.1992502212524414,429
1_69,sft,1,69,1.3125,1.3125,1.3984375,16.0,8.164296875,1.0,8.02796875,1.0,8.300625,1.0,16.00679588317871,5275
1_70,sft,1,70,8.625,4.875,0.83984375,2.3125,7.783984375,1.0,7.90046875,1.0,7.6675,1.0,2.3171546459198,28740
1_71,sft,1,71,5.46875,2.25,0.7265625,1.390625,2.580078125,0.99,2.65984375,1.0,2.5003125,0.98,1.3942468166351318,28750
1_72,sft,1,72,3.4375,2.671875,0.3828125,0.859375,3.939765625,0.98,3.95203125,1.0,3.9275,0.96,0.8602806925773621,28748
1_73,sft,1,73,2.140625,0.76953125,0.03515625,0.1806640625,-0.06859375000000001,0.24,-0.0825,0.22,-0.0546875,0.26,0.1806524693965912,28784
1_74,sft,1,74,1.1640625,0.1416015625,0.0,0.01708984375,0.055156250000000004,0.2,0.04671875,0.16,0.06359375,0.24,0.017073670402169228,28734
1_75,sft,1,75,0.58984375,1.3515625,1.546875,3.4375,2.776953125,1.0,2.65921875,1.0,2.8946875,1.0,3.444382905960083,28746
1_76,sft,1,76,2.015625,2.625,0.95703125,2.078125,5.291171875,1.0,5.06234375,1.0,5.52,1.0,2.076688766479492,28734
1_77,sft,1,77,2.046875,0.279296875,0.0,0.03515625,-0.063359375,0.01,-0.07,0.0,-0.05671875,0.02,0.03518567979335785,28723
1_78,sft,1,78,1.0390625,0.2451171875,0.0,0.036865234375,-0.05625,0.01,-0.0571875,0.0,-0.0553125,0.02,0.03683364391326904,28750
1_79,sft,1,79,0.5390625,2.734375,0.3671875,0.8515625,1.953125,0.88,1.99296875,0.92,1.91328125,0.84,0.8518987894058228,4060
1_80,sft,1,80,0.6953125,3.3125,1.0625,5.21875,6.807421875,1.0,6.63359375,1.0,6.98125,1.0,5.216390609741211,28734
1_81,sft,1,81,2.953125,0.26953125,0.0,0.032470703125,-0.0515625,0.01,-0.0565625,0.0,-0.0465625,0.02,0.032558344304561615,28723
1_82,sft,1,82,1.4921875,0.130859375,0.0,0.015869140625,0.008125,0.0,0.00875,0.0,0.0075,0.0,0.01588933728635311,28750
1_83,sft,1,83,0.75390625,3.046875,0.98828125,2.8125,4.764921875,1.0,4.71984375,1.0,4.81,1.0,2.8072376251220703,660
1_84,sft,1,84,1.78125,1.2265625,0.4765625,0.75390625,3.895859375,1.0,3.89734375,1.0,3.894375,1.0,0.7554054260253906,7117
1_85,sft,1,85,1.265625,2.453125,0.68359375,1.375,0.0015625000000000014,0.37,-0.07015625,0.34,0.07328125,0.4,1.3776494264602661,28723
1_86,sft,1,86,1.3203125,2.53125,0.36328125,0.83984375,7.843984375,1.0,7.88796875,1.0,7.8,1.0,0.8396546840667725,13
1_87,sft,1,87,1.078125,3.203125,1.0859375,5.40625,1.8453906249999998,1.0,1.81546875,1.0,1.8753125,1.0,5.406859874725342,6058
1_88,sft,1,88,3.25,1.625,0.76953125,1.2265625,2.075546875,0.98,1.93421875,1.0,2.216875,0.96,1.2245508432388306,288
1_89,sft,1,89,2.234375,1.1640625,1.3046875,2.0625,6.387421875,1.0,6.27921875,1.0,6.495625,1.0,2.0599188804626465,28705
1_90,sft,1,90,2.15625,0.2314453125,0.0,0.041748046875,-7.8125e-05,0.01,-0.00015625,0.02,-0.0,0.0,0.04167509451508522,28782
1_91,sft,1,91,1.09375,0.072265625,0.0,0.0078125,-0.004609375000000001,0.0,-0.0053125,0.0,-0.00390625,0.0,0.00780556071549654,28734
1_92,sft,1,92,0.55078125,0.416015625,0.00390625,0.06787109375,0.00546875,0.04,0.0128125,0.04,-0.001875,0.04,0.06766103953123093,3486
1_93,sft,1,93,0.310546875,1.6484375,0.119140625,0.396484375,-0.056328125,0.22000000000000003,-0.0859375,0.16,-0.02671875,0.28,0.39604178071022034,28725
1_94,sft,1,94,0.353515625,1.265625,0.11328125,0.345703125,1.26640625,0.96,1.21171875,0.96,1.32109375,0.96,0.34609687328338623,630
1_95,sft,1,95,0.349609375,1.5,0.7109375,1.1171875,1.249765625,0.9099999999999999,1.57984375,0.94,0.9196875,0.88,1.1138625144958496,12839
1_96,sft,1,96,0.734375,2.15625,0.45703125,0.9296875,0.061015625000000004,0.35,0.0415625,0.34,0.08046875,0.36,0.9308311343193054,28705
1_97,sft,1,97,0.83203125,0.8984375,0.828125,1.109375,0.34296875,0.74,0.23859375,0.6,0.44734375,0.88,1.1122300624847412,28734
1_98,sft,1,98,0.96875,0.027587890625,0.0,0.002655029296875,-0.004453125,0.0,-0.00890625,0.0,-0.0,0.0,0.0026511542964726686,28723
1_99,sft,1,99,0.486328125,0.072265625,0.0,0.01092529296875,-0.001953125,0.0,-0.00484375,0.0,0.0009375,0.0,0.010913328267633915,28750
1_100,sft,1,100,0.2490234375,2.40625,0.796875,1.625,0.656953125,0.85,0.601875,0.86,0.71203125,0.84,1.62620210647583,1318
1_101,sft,1,101,0.9375,0.37890625,0.00390625,0.06396484375,0.0921875,0.47,0.076875,0.44,0.1075,0.5,0.064007468521595,28705
1_102,sft,1,102,0.5,0.033447265625,0.0,0.003997802734375,-0.0028125000000000003,0.01,-0.004375,0.02,-0.00125,0.0,0.004012748133391142,28782
1_103,sft,1,103,0.251953125,0.0203857421875,0.0,0.0021209716796875,-7.812500000000007e-05,0.0,-0.00265625,0.0,0.0025,0.0,0.002116941148415208,28734
1_104,sft,1,104,0.126953125,0.59375,0.0078125,0.10205078125,-0.00796875,0.03,0.001875,0.04,-0.0178125,0.02,0.10186232626438141,327
1_105,sft,1,105,0.11474609375,1.6640625,0.296875,0.65234375,1.358984375,0.99,1.32484375,1.0,1.393125,0.98,0.6506125926971436,429
1_106,sft,1,106,0.3828125,0.9921875,0.078125,0.27734375,0.6128125,0.89,0.69234375,0.9,0.53328125,0.88,0.27753180265426636,5275
1_107,sft,1,107,0.330078125,1.0078125,0.06640625,0.255859375,0.10999999999999999,0.49,0.08296875,0.44,0.13703125,0.54,0.2566252052783966,28734
1_108,sft,1,108,0.29296875,0.038818359375,0.0,0.00396728515625,-0.00125,0.0,0.0015625,0.0,-0.0040625,0.0,0.0039749909192323685,28723
1_109,sft,1,109,0.1484375,0.0361328125,0.0,0.004364013671875,-0.0017187500000000002,0.0,0.00078125,0.0,-0.00421875,0.0,0.0043578422628343105,28750
1_110,sft,1,110,0.07666015625,1.65625,1.1640625,2.328125,5.345546875,1.0,5.22796875,1.0,5.463125,1.0,2.3283894062042236,28736
1_111,sft,1,111,1.203125,0.08251953125,0.0,0.0101318359375,-0.014765625000000001,0.01,-0.01390625,0.0,-0.015625,0.02,0.010105871595442295,28782
1_112,sft,1,112,0.60546875,0.015625,0.0,0.00167083740234375,0.0022656250000000003,0.01,0.00015625,0.02,0.004375,0.0,0.001672775368206203,28734
1_113,sft,1,113,0.3046875,0.578125,0.0234375,0.1396484375,-0.216640625,0.01,-0.21640625,0.0,-0.216875,0.02,0.1398780196905136,28746
1_114,sft,1,114,0.2216796875,0.41796875,0.0078125,0.08251953125,-0.14742187499999998,0.060000000000000005,-0.1646875,0.02,-0.13015625,0.1,0.08259503543376923,28740
1_115,sft,1,115,0.15234375,0.09716796875,0.0,0.01495361328125,-0.00734375,0.02,-0.00953125,0.02,-0.00515625,0.02,0.014958241954445839,28734
1_116,sft,1,116,0.08349609375,0.263671875,0.0,0.0361328125,-0.00046875,0.02,0.0046875,0.02,-0.005625,0.02,0.03625255078077316,4060
1_117,sft,1,117,0.059814453125,0.80859375,0.0390625,0.193359375,-0.0678125,0.14,-0.09515625,0.08,-0.04046875,0.2,0.19310709834098816,28740
1_118,sft,1,118,0.126953125,0.02099609375,0.0,0.0019683837890625,-0.00046875,0.01,-0.00390625,0.02,0.00296875,0.0,0.0019696613308042288,28734
1_119,sft,1,119,0.064453125,1.8125,0.181640625,0.5,0.48734374999999996,0.84,0.5046875,0.86,0.47,0.82,0.49994444847106934,28723
1_120,sft,1,120,0.28125,1.1015625,0.1796875,0.404296875,1.30859375,0.96,1.35890625,0.98,1.25828125,0.94,0.4051867425441742,13
1_121,sft,1,121,0.34375,3.015625,1.1796875,3.90625,5.744296875,1.0,5.69296875,1.0,5.795625,1.0,3.9124865531921387,2000
1_122,sft,1,122,2.125,3.40625,1.078125,3.5625,3.804609375,1.0,3.73234375,1.0,3.876875,1.0,3.569674015045166,28705
1_123,sft,1,123,2.84375,1.1171875,0.08203125,0.283203125,3.218671875,0.99,2.96078125,1.0,3.4765625,0.98,0.2833413779735565,28740
1_124,sft,1,124,1.5625,0.46875,0.0078125,0.083984375,2.7828906250000003,0.98,3.24890625,1.0,2.316875,0.96,0.08377918601036072,28734
2_86,sft,2,86,0.0,2.625,1.3046875,6.0625,4.859609375,1.0,4.88109375,1.0,4.838125,1.0,6.050965309143066,657
2_87,sft,2,87,6.0625,2.671875,0.64453125,1.28125,3.4352343750000003,1.0,3.43921875,1.0,3.43125,1.0,1.2788379192352295,272
2_88,sft,2,88,2.875,2.0625,1.265625,5.71875,4.455234375,1.0,4.29546875,1.0,4.615,1.0,5.709108829498291,5398
2_89,sft,2,89,4.5,1.8125,0.208984375,0.52734375,3.146953125,1.0,3.04421875,1.0,3.2496875,1.0,0.5257595777511597,28725
2_90,sft,2,90,2.390625,1.4765625,0.08203125,0.314453125,0.0999609375,0.48,0.10296875,0.48,0.096953125,0.48,0.31438472867012024,6382
2_91,sft,2,91,1.3125,0.0031585693359375,0.0,0.00023937225341796875,-0.001640625,0.0,-0.00578125,0.0,0.0025,0.0,0.00023982033599168062,884
2_92,sft,2,92,0.6484375,1.8671875,0.271484375,0.6328125,2.331953125,0.99,1.93859375,1.0,2.7253125,0.98,0.6320999264717102,659
2_93,sft,2,93,0.640625,2.171875,0.330078125,0.765625,3.151484375,1.0,3.28546875,1.0,3.0175,1.0,0.7671898603439331,865
2_94,sft,2,94,0.703125,0.8046875,1.703125,3.84375,6.364296875,1.0,6.04984375,1.0,6.67875,1.0,3.8381714820861816,28705
2_95,sft,2,95,2.265625,1.3828125,0.7734375,1.1796875,3.281484375,0.95,3.27703125,0.98,3.2859375,0.92,1.179959774017334,28740
2_96,sft,2,96,1.7265625,1.109375,1.3671875,2.375,3.52109375,0.97,3.45578125,1.0,3.58640625,0.94,2.3747220039367676,28734
2_97,sft,2,97,2.046875,0.83203125,0.015625,0.1279296875,0.0546875,0.34,0.04421875,0.28,0.06515625,0.4,0.1277979016304016,28734
2_98,sft,2,98,1.0859375,3.25,1.0625,3.828125,2.403828125,1.0,2.40265625,1.0,2.405,1.0,3.827744245529175,732
2_99,sft,2,99,2.453125,0.400390625,0.01953125,0.109375,-0.06234375,0.060000000000000005,-0.09296875,0.02,-0.03171875,0.1,0.10955306887626648,28705
2_100,sft,2,100,1.28125,0.06396484375,0.0,0.00885009765625,-0.00203125,0.0,0.0009375,0.0,-0.005,0.0,0.008851458318531513,28750
2_101,sft,2,101,0.64453125,1.3984375,0.0703125,0.28515625,0.341484375,0.76,0.3178125,0.7,0.36515625,0.82,0.28489264845848083,327
2_102,sft,2,102,0.46484375,0.92578125,1.03125,1.375,3.274921875,1.0,3.27796875,1.0,3.271875,1.0,1.3782403469085693,429
2_103,sft,2,103,0.921875,0.453125,1.75,18.25,3.835546875,1.0,3.69109375,1.0,3.98,1.0,18.29667091369629,5275
2_104,sft,2,104,9.5625,4.5,1.015625,3.3125,3.863203125,0.99,3.66953125,0.98,4.056875,1.0,3.3174500465393066,28740
2_105,sft,2,105,6.4375,2.515625,0.5625,1.1015625,2.7659765624999997,0.96,2.82671875,0.98,2.705234375,0.94,1.099144458770752,28734
2_106,sft,2,106,3.78125,1.65625,0.0703125,0.298828125,1.815546875,1.0,1.86453125,1.0,1.7665625,1.0,0.29894566535949707,28734
2_107,sft,2,107,2.03125,3.421875,0.6640625,1.4921875,4.989609375000001,1.0,4.88984375,1.0,5.089375,1.0,1.4956163167953491,28748
2_108,sft,2,108,1.765625,0.2021484375,0.0,0.0252685546875,-0.027109374999999998,0.02,-0.02234375,0.02,-0.031875,0.02,0.02522290125489235,28750
2_109,sft,2,109,0.89453125,1.71875,1.4609375,3.71875,4.152109375,1.0,4.01234375,1.0,4.291875,1.0,3.7204551696777344,28746
2_110,sft,2,110,2.3125,1.3203125,0.0703125,0.279296875,1.475078125,0.95,1.44171875,0.94,1.5084375,0.96,0.2786663770675659,28782
2_111,sft,2,111,1.296875,0.09423828125,0.0,0.00946044921875,-0.020234375,0.01,-0.01953125,0.0,-0.0209375,0.02,0.00946286041289568,28734
2_112,sft,2,112,0.65234375,2.984375,0.390625,0.91015625,3.569765625,0.99,3.56484375,0.98,3.5746875,1.0,0.9088895916938782,4060
2_113,sft,2,113,0.78125,3.71875,1.0390625,3.8125,4.597734375,1.0,4.52609375,1.0,4.669375,1.0,3.8146514892578125,28782
2_114,sft,2,114,2.296875,0.1201171875,0.0,0.01190185546875,-0.01328125,0.0,-0.006875,0.0,-0.0196875,0.0,0.011908392421901226,28734
2_115,sft,2,115,1.15625,3.6875,0.703125,1.6875,2.049765625,0.96,2.10109375,1.0,1.9984375,0.92,1.6883691549301147,28723
2_116,sft,2,116,1.421875,2.453125,0.3203125,0.7578125,6.410546875,1.0,6.41984375,1.0,6.40125,1.0,0.7594159841537476,13
2_117,sft,2,117,1.0859375,3.03125,0.9921875,2.671875,2.274609375,1.0,2.32234375,1.0,2.226875,1.0,2.669891119003296,17044
2_118,sft,2,118,1.8828125,0.01416015625,0.0,0.00153350830078125,-0.007578125,0.01,-0.00953125,0.02,-0.005625,0.0,0.001531619462184608,884
2_119,sft,2,119,0.94140625,2.296875,0.828125,1.640625,4.213984375,1.0,4.25984375,1.0,4.168125,1.0,1.643765926361084,28742
2_120,sft,2,120,1.2890625,0.03271484375,0.0,0.002838134765625,-0.008515624999999999,0.0,-0.01078125,0.0,-0.00625,0.0,0.0028313808143138885,28713
2_121,sft,2,121,0.6484375,0.5703125,1.796875,4.84375,0.08703125,0.5,0.0640625,0.46,0.11,0.54,4.8580546379089355,3487
2_122,sft,2,122,2.75,0.404296875,0.01171875,0.0830078125,-0.1775,0.01,-0.208125,0.0,-0.146875,0.02,0.0828985869884491,20415
2_123,sft,2,123,1.4140625,2.234375,0.69140625,1.2890625,2.767890625,1.0,2.85484375,1.0,2.6809375,1.0,1.291581153869629,3395
2_124,sft,2,124,1.3515625,1.328125,0.09375,0.333984375,-0.201640625,0.06,-0.25453125,0.04,-0.14875,0.08,0.3342212438583374,559
2_125,sft,2,125,0.84375,2.15625,0.83984375,1.5703125,2.229921875,0.99,2.38171875,0.98,2.078125,1.0,1.5689785480499268,28705
2_126,sft,2,126,1.203125,0.6484375,1.4375,2.078125,2.720078125,0.97,2.71328125,1.0,2.726875,0.94,2.074450731277466,28740
2_127,sft,2,127,1.640625,0.58203125,0.02734375,0.1416015625,0.60421875,0.95,0.60390625,0.96,0.60453125,0.94,0.14184176921844482,28782
2_128,sft,2,128,0.890625,2.875,0.79296875,1.859375,3.908046875,1.0,3.76359375,1.0,4.0525,1.0,1.8558053970336914,398
2_129,sft,2,129,1.375,0.6015625,0.01953125,0.1318359375,0.77453125,0.97,0.80890625,0.98,0.74015625,0.96,0.1316986232995987,28705
2_130,sft,2,130,0.75390625,0.09228515625,0.0,0.01385498046875,-0.0007812500000000003,0.0,0.0046875,0.0,-0.00625,0.0,0.013864753767848015,28750
2_131,sft,2,131,0.384765625,0.443359375,0.00390625,0.068359375,0.061484375,0.25,0.07203125,0.34,0.0509375,0.16,0.06849448382854462,327
2_132,sft,2,132,0.2265625,1.3203125,0.283203125,0.5859375,0.534765625,0.89,0.4834375,0.86,0.58609375,0.92,0.586555004119873,429
2_133,sft,2,133,0.40625,0.8671875,0.05859375,0.2353515625,0.258828125,0.6100000000000001,0.2075,0.56,0.31015625,0.66,0.23529429733753204,5275
