layer,pair_index,left_index,right_index,dot,cosine,left_norm,right_norm,metric_variant,left_sample_index,right_sample_index,left_example_id,right_example_id,left_sequence_index,right_sequence_index,left_hidden_pos,right_hidden_pos,left_label_pos,right_label_pos,left_input_token_id,right_input_token_id,left_label_token_id,right_label_token_id,left_input_token_str,right_input_token_str,left_label_token_str,right_label_token_str,left_hidden_attention_mask,right_hidden_attention_mask,left_label_attention_mask,right_label_attention_mask,left_dataset,right_dataset,left_domain,right_domain
0,35,35,189,-0.05949557200074196,-0.051883041858673096,1.1837376356124878,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,101,42,102,43,14497,25,304,423, bridge,:, in, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,36,36,189,0.35110893845558167,0.37154170870780945,0.975507378578186,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,102,42,103,43,304,25,4606,423, in,:, Europe, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,37,37,189,-0.051626190543174744,-0.050954800099134445,1.0458784103393555,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,103,42,104,43,4606,25,11,423, Europe,:,",", D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,38,38,189,0.6352588534355164,0.5297163128852844,1.237951397895813,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,104,42,105,43,11,25,902,423,",",:, which, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,39,39,189,0.11926870793104172,0.12760570645332336,0.9648340940475464,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,105,42,106,43,902,25,574,423, which,:, was, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,40,40,189,0.1360522210597992,0.1656455099582672,0.8478561639785767,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,106,42,107,43,574,25,279,423, was,:, the, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,41,41,189,0.28897738456726074,0.31047752499580383,0.9607931971549988,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,107,42,108,43,279,25,1176,423, the,:, first, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,42,42,189,0.10574363172054291,0.09994389861822128,1.0921798944473267,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,108,42,109,43,1176,25,25288,423, first,:, suspension, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,43,43,189,-0.1248786672949791,-0.1039486899971962,1.240125060081482,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,109,42,110,43,25288,25,14497,423, suspension,:, bridge, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,44,44,189,-0.05949557200074196,-0.051883041858673096,1.1837376356124878,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,110,42,111,43,14497,25,2949,423, bridge,:, within, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,45,45,189,0.04624874144792557,0.042007409036159515,1.1365021467208862,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,111,42,112,43,2949,25,58636,423, within,:, continental, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,46,46,189,-0.13951167464256287,-0.11917843669652939,1.2083954811096191,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,112,42,113,43,58636,25,4606,423, continental,:, Europe, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,47,47,189,-0.051626190543174744,-0.050954800099134445,1.0458784103393555,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,113,42,114,43,4606,25,382,423, Europe,:,".

", D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,48,48,189,0.1077614575624466,0.13559237122535706,0.820397675037384,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,114,42,115,43,382,25,47941,423,".

",:,Gi, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,49,49,189,-0.16158343851566315,-0.15403762459754944,1.082844853401184,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,115,42,116,43,47941,25,5808,423,Gi,:,ura, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,50,50,189,-0.05662035942077637,-0.04646588861942291,1.257866621017456,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,116,42,117,43,5808,25,574,423,ura,:, was, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,51,51,189,0.1360522210597992,0.1656455099582672,0.8478561639785767,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,117,42,118,43,574,25,9405,423, was,:, born, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,52,52,189,-0.07424144446849823,-0.06645737588405609,1.1531862020492554,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,118,42,119,43,9405,25,304,423, born,:, in, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,53,53,189,0.35110893845558167,0.37154170870780945,0.975507378578186,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,119,42,120,43,304,25,9346,423, in,:, Mass, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,54,54,189,-0.07641706615686417,-0.06114451214671135,1.2901170253753662,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,120,42,121,43,9346,25,331,423, Mass,:,ch, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,55,55,189,0.051046863198280334,0.0477021262049675,1.1046571731567383,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,121,42,122,43,331,25,6491,423,ch,:,ito, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,56,56,189,-0.07081674039363861,-0.057776179164648056,1.2652703523635864,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,122,42,123,43,6491,25,11,423,ito,:,",", D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,57,57,189,0.6352588534355164,0.5297163128852844,1.237951397895813,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,123,42,124,43,11,25,264,423,",",:, a, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,58,58,189,0.30458998680114746,0.30971139669418335,1.015207052230835,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,124,42,125,43,264,25,2678,423, a,:, small, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,59,59,189,0.02586771920323372,0.023475073277950287,1.1374895572662354,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,125,42,126,43,2678,25,6424,423, small,:, town, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,60,60,189,-0.06936473399400711,-0.06126553192734718,1.1687421798706055,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,126,42,127,43,6424,25,2949,423, town,:, within, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,61,61,189,0.04624874144792557,0.042007409036159515,1.1365021467208862,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,127,42,128,43,2949,25,279,423, within,:, the, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,62,62,189,0.28897738456726074,0.31047752499580383,0.9607931971549988,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,128,42,129,43,279,25,650,423, the,:, V, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,63,63,189,0.16352474689483643,0.15974061191082,1.05673086643219,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,129,42,130,43,650,25,10745,423, V,:,ulture, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,64,64,189,-0.15790098905563354,-0.13771970570087433,1.1835455894470215,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,130,42,131,43,10745,25,5364,423,ulture,:,-M, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,65,65,189,0.0666719377040863,0.07315995544195175,0.9407318830490112,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,131,42,132,43,5364,25,491,423,-M,:,elf, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,66,66,189,-0.09993736445903778,-0.07752154767513275,1.330765962600708,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,132,42,133,43,491,25,72,423,elf,:,i, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,67,67,189,0.1428823471069336,0.13289105892181396,1.109887719154358,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,133,42,134,43,72,25,54001,423,i,:, geographical, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,68,68,189,-0.13781297206878662,-0.1351914256811142,1.0522942543029785,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,134,42,135,43,54001,25,5654,423, geographical,:, region, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,69,69,189,-0.01341501995921135,-0.01201499905437231,1.1525607109069824,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,135,42,136,43,5654,25,2949,423, region,:, within, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,70,70,189,0.04624874144792557,0.042007409036159515,1.1365021467208862,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,136,42,137,43,2949,25,279,423, within,:, the, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,71,71,189,0.28897738456726074,0.31047752499580383,0.9607931971549988,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,137,42,138,43,279,25,67070,423, the,:, Basil, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,72,72,189,-0.14782626926898956,-0.1289084404706955,1.1837676763534546,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,138,42,139,43,67070,25,292,423, Basil,:,ic, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,73,73,189,0.05552025884389877,0.048225317150354385,1.1884273290634155,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,139,42,140,43,292,25,460,423,ic,:,ata, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,74,74,189,-0.015655366703867912,-0.013851618394255638,1.1666994094848633,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,140,42,141,43,460,25,23541,423,ata,:, administrative, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,75,75,189,-0.12476067990064621,-0.11592434346675873,1.1109622716903687,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,141,42,142,43,23541,25,5654,423, administrative,:, region, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,76,76,189,-0.01341501995921135,-0.01201499905437231,1.1525607109069824,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,142,42,143,43,5654,25,304,423, region,:, in, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,77,77,189,0.35110893845558167,0.37154170870780945,0.975507378578186,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,143,42,144,43,304,25,16642,423, in,:, Southern, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,78,78,189,-0.07708100974559784,-0.06684356927871704,1.190375566482544,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,144,42,145,43,16642,25,15704,423, Southern,:, Italy, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,79,79,189,-0.11691633611917496,-0.12190572917461395,0.9900276064872742,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,145,42,146,43,15704,25,13,423, Italy,:,., D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,80,80,189,0.4918268620967865,0.521088719367981,0.9743091464042664,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,146,42,147,43,13,25,220,423,.,:, , D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,81,81,189,0.4630284309387207,0.39551204442977905,1.2084931135177612,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,147,42,148,43,220,25,1283,423, ,:, He, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,82,82,189,0.05539276823401451,0.05680723860859871,1.0065737962722778,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,148,42,149,43,1283,25,3010,423, He,:, later, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,83,83,189,-2.9723159968852997e-06,-2.427277422611951e-06,1.2640719413757324,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,149,42,150,43,3010,25,574,423, later,:, was, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,84,84,189,0.1360522210597992,0.1656455099582672,0.8478561639785767,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,150,42,151,43,574,25,459,423, was,:, an, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,85,85,189,0.1982826292514801,0.20907142758369446,0.9790078997612,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,151,42,152,43,459,25,54559,423, an,:, inaugural, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,86,86,189,-0.1366070657968521,-0.12146677821874619,1.1609455347061157,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,152,42,153,43,54559,25,5575,423, inaugural,:, student, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,87,87,189,-0.05264581739902496,-0.05032961815595627,1.0797829627990723,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,153,42,154,43,5575,25,315,423, student,:, of, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,88,88,189,0.29712390899658203,0.3369651138782501,0.9102252125740051,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,154,42,155,43,315,25,279,423, of,:, the, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,89,89,189,0.28897738456726074,0.31047752499580383,0.9607931971549988,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,155,42,156,43,279,25,6150,423, the,:, School, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,90,90,189,-0.06723541021347046,-0.06641636788845062,1.0450068712234497,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,156,42,157,43,6150,25,315,423, School,:, of, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,91,91,189,0.29712390899658203,0.3369651138782501,0.9102252125740051,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,157,42,158,43,315,25,77339,423, of,:, Bridges, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,92,92,189,-0.17187748849391937,-0.14422756433486938,1.2301751375198364,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,158,42,159,43,77339,25,323,423, Bridges,:, and, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,93,93,189,0.3525437116622925,0.36274537444114685,1.0032457113265991,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,159,42,160,43,323,25,80353,423, and,:, Roads, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,94,94,189,-0.20798121392726898,-0.1789918690919876,1.1994634866714478,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,160,42,161,43,80353,25,13,423, Roads,:,., D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,95,95,189,0.4918268620967865,0.521088719367981,0.9743091464042664,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,161,42,162,43,13,25,220,423,.,:, , D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,96,96,189,0.4630284309387207,0.39551204442977905,1.2084931135177612,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,162,42,163,43,220,25,4740,423, ,:, After, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,97,97,189,-0.012320023961365223,-0.013003387488424778,0.9780279994010925,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,163,42,164,43,4740,25,813,423, After,:, his, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,98,98,189,0.06435751169919968,0.06878138333559036,0.9658830761909485,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,164,42,165,43,813,25,39554,423, his,:, graduation, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,99,99,189,-0.17281325161457062,-0.15394677221775055,1.1587843894958496,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,165,42,166,43,39554,25,304,423, graduation,:, in, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,100,100,189,0.35110893845558167,0.37154170870780945,0.975507378578186,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,166,42,167,43,304,25,220,423, in,:, , D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,101,101,189,0.4630284309387207,0.39551204442977905,1.2084931135177612,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,167,42,168,43,220,25,10562,423, ,:,181, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,102,102,189,-0.0882691815495491,-0.0903477594256401,1.0085279941558838,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,168,42,169,43,10562,25,19,423,181,:,4, D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,103,103,189,0.11780810356140137,0.13723747432231903,0.8861324787139893,0.9687322974205017,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,169,42,170,43,19,25,11,423,4,:,",", D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
