update_id,algo,sample_id,token_pos,sop,entropy,aop_l2,aop_kl,f_avg_mean,f_ratio_mean,f_avg_abstract_algebra,f_ratio_abstract_algebra,f_avg_college_mathematics,f_ratio_college_mathematics,f_avg_high_school_physics,f_ratio_high_school_physics,f_avg_computer_security,f_ratio_computer_security,f_avg_international_law,f_ratio_international_law,f_avg_moral_disputes,f_ratio_moral_disputes,f_avg_high_school_us_history,f_ratio_high_school_us_history,f_avg_clinical_knowledge,f_ratio_clinical_knowledge,loss,target_token_id
0_68,sft,0,68,2.0381269454956055,8.324367968270963e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,14
0_69,sft,0,69,1.0190012454986572,1.4208459964137887e-09,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17
0_70,sft,0,70,0.5094850659370422,5.5760104089586093e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,28
0_71,sft,0,71,0.25473862886428833,1.994321564779966e-06,0.0,1.1920928955078125e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.1920928244535389e-07,17
0_72,sft,0,72,0.12736840546131134,1.1858563020439306e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,19
0_73,sft,0,73,0.06368396431207657,0.00012798815441783518,0.0,8.702278137207031e-06,-8.178710937500002e-05,0.0,-0.0006640625,0.0,0.00029296875,0.0,-0.0001953125,0.0,-0.0,0.0,-0.00015625,0.0,7.32421875e-05,0.0,4.0283203125e-05,0.0,-4.5166015625e-05,0.0,8.821448318485636e-06,2452
0_74,sft,0,74,0.031846269965171814,4.970603413312347e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17
0_75,sft,0,75,0.015923120081424713,2.1679921746731168e-10,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,19
0_76,sft,0,76,0.007961556315422058,2.172886706830468e-05,0.0,1.3113021850585938e-06,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.4305104514278355e-06,26111
0_77,sft,0,77,0.003981432877480984,1.7233030575880548e-06,0.0,1.1920928955078125e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.1920928244535389e-07,304
0_78,sft,0,78,0.0019907758105546236,6.653418950008927e-06,0.0,3.5762786865234375e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,3.576278118089249e-07,3217
0_79,sft,0,79,0.000995566719211638,0.0540289431810379,1.9699866771697998,5.0,0.009735107421875002,0.2525,0.01376953125,0.44,0.042578125,0.46,0.023326416015625,0.34,-0.02553474426269531,0.14,0.04541332244873047,0.18,-0.012618408203125,0.34,-0.009304542541503907,0.06,0.00025115966796875,0.06,5.008387088775635,624
0_80,sft,0,80,2.500497817993164,1.7790850400924683,0.6766496896743774,1.359375,0.002621784210205079,0.17,0.0504736328125,0.36,0.0030029296875,0.26,-0.0291546630859375,0.14,-0.02405670166015625,0.12,0.009713592529296875,0.16,0.059493408203125,0.22,-0.04501564025878906,0.06,-0.0034822845458984376,0.04,1.3610728979110718,45
0_81,sft,0,81,1.929936408996582,0.0010635609505698085,0.0,8.916854858398438e-05,0.0008629751205444335,0.0075,0.0109375,0.02,-0.0042578125,0.0,0.0007421875,0.0,0.00086212158203125,0.0,0.0001300048828125,0.02,-0.0018487548828125,0.0,0.0018293380737304688,0.02,-0.00149078369140625,0.0,8.928377064876258e-05,4212
0_82,sft,0,82,0.965012788772583,1.1492276144053903e-06,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,685
0_83,sft,0,83,0.4825063943862915,0.0006969945388846099,0.0,5.555152893066406e-05,-0.00034817695617675773,0.035,-0.005517578125,0.06,-0.00076171875,0.06,-0.007015380859375,0.06,0.00684661865234375,0.04,0.005694313049316406,0.04,0.0028302001953125,0.02,-0.0036570358276367186,0.0,-0.001204833984375,0.0,5.5549986427649856e-05,6088
0_84,sft,0,84,0.24128097295761108,0.1007976308465004,0.000586092472076416,0.0185546875,0.0038785934448242188,0.095,0.01814453125,0.2,-0.002451171875,0.12,0.008585205078125,0.08,0.01991943359375,0.14,-0.0018137359619140624,0.04,-0.01658935546875,0.08,0.002476348876953125,0.06,0.0027574920654296876,0.04,0.018571892753243446,220
0_85,sft,0,85,0.12991783022880554,5.032902095081226e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,19
0_86,sft,0,86,0.06495891511440277,5.770018560724566e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,23
0_87,sft,0,87,0.032479457557201385,0.22380933165550232,0.005897581577301025,0.05712890625,-0.003082718849182129,0.07750000000000001,0.013125,0.26,-0.00408203125,0.12,-0.001768798828125,0.06,-0.004408035278320312,0.06,-0.003144683837890625,0.06,-0.01191070556640625,0.04,-0.010196723937988282,0.02,-0.0022757720947265627,0.0,0.057229842990636826,10
0_88,sft,0,88,0.04480418190360069,6.16516672380385e-06,0.0,3.5762786865234375e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,3.576278118089249e-07,17
0_89,sft,0,89,0.022402269765734673,2.196001815946147e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,19
0_90,sft,0,90,0.011201134882867336,0.00025214499328285456,0.0,2.1457672119140625e-05,0.0013657236099243162,0.0125,0.001796875,0.04,0.00986328125,0.04,0.003955078125,0.02,-0.0003900146484375,0.0,0.000441741943359375,0.0,-0.0049609375,0.0,0.00021884918212890624,0.0,9.1552734375e-07,0.0,2.1457441107486375e-05,284
0_91,sft,0,91,0.0056112962774932384,0.04131978750228882,9.143352508544922e-05,0.006805419921875,0.00016416549682617186,0.07500000000000001,-0.01138671875,0.12,0.0107421875,0.12,9.3994140625e-05,0.12,0.0006174468994140626,0.06,0.01773944854736328,0.1,-0.0072674560546875,0.04,-0.003092842102050781,0.04,-0.006132736206054688,0.0,0.006793971173465252,1115
0_92,sft,0,92,0.006208358332514763,3.0318972221721197e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,19
0_93,sft,0,93,0.0031041791662573814,2.918520536354663e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,23
0_94,sft,0,94,0.0015520895831286907,3.118603331131453e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,10
0_95,sft,0,95,0.0007760447915643454,2.686687821551459e-06,0.0,1.1920928955078125e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.1920928244535389e-07,17
0_96,sft,0,96,0.00038808200042694807,6.319641698837586e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,19
0_97,sft,0,97,0.00019404100021347404,2.5254092150817087e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,28
0_98,sft,0,98,9.702050010673702e-05,7.822926022527099e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,22
0_99,sft,0,99,4.851025005336851e-05,3.9175944266389706e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17
0_100,sft,0,100,2.4255125026684254e-05,3.451050724834204e-05,0.0,2.1457672119140625e-06,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,2.145764938177308e-06,2452
0_101,sft,0,101,1.3200446119299158e-05,3.975724212068599e-06,0.0,2.384185791015625e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,2.3841855067985307e-07,22
0_102,sft,0,102,6.7194323492003605e-06,2.1380386350244862e-09,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17
0_103,sft,0,103,3.3597161746001802e-06,0.0005229606758803129,0.0,4.076957702636719e-05,0.0012227296829223633,0.0075,0.00625,0.02,-0.0041015625,0.0,0.00427734375,0.02,3.96728515625e-05,0.0,-7.4462890625e-05,0.0,-0.000556640625,0.0,0.004885292053222657,0.02,-0.00093780517578125,0.0,4.076874756719917e-05,26111
0_104,sft,0,104,2.206464523624163e-05,0.015791885554790497,9.59634780883789e-06,0.002197265625,-0.0008757162094116208,0.0875,-0.007626953125,0.18,0.01541015625,0.14,0.0185528564453125,0.18,0.0018172454833984375,0.08,-0.0016037750244140626,0.02,-0.0251519775390625,0.06,-0.00783527374267578,0.02,-0.0005680084228515625,0.02,0.002201635157689452,30055
0_105,sft,0,105,0.0011096651433035731,0.0030425959266722202,1.7881393432617188e-07,0.0003147125244140625,0.0029088354110717776,0.065,0.008017578125,0.16,0.0139208984375,0.1,0.0014190673828125,0.08,-0.0014978790283203126,0.02,0.009062957763671876,0.06,-0.0047705078125,0.04,0.00011028289794921875,0.04,-0.0029917144775390625,0.02,0.00031537804170511663,304
0_106,sft,0,106,0.0007121888338588178,0.00021305063273757696,0.0,1.7523765563964844e-05,2.3894309997558597e-05,0.0,0.000625,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0001953125,0.0,-0.00015625,0.0,-8.228302001953125e-05,0.0,-0.0,0.0,1.7404405298293568e-05,5813
0_107,sft,0,107,0.00036485629971139133,1.2816747130273143e-06,0.0,1.1920928955078125e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,323
0_108,sft,0,108,0.00018248775450047106,1.4799428754486144e-05,0.0,9.5367431640625e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,9.536738616588991e-07,3217
0_109,sft,0,109,9.172071440843865e-05,0.1368168145418167,0.0014726519584655762,0.0286865234375,0.002237582206726074,0.08499999999999999,-0.014541015625,0.16,0.0068701171875,0.14,0.010152587890625,0.12,0.0036835479736328125,0.06,0.008083114624023438,0.04,0.002147216796875,0.08,0.00036312103271484374,0.06,0.0011419677734375,0.02,0.02871260978281498,624
0_110,sft,0,110,0.014389121904969215,0.0014742874773219228,0.0,0.0001354217529296875,0.004495844841003418,0.06999999999999999,0.00708984375,0.14,0.010146484375,0.12,0.015294189453125,0.12,0.0056695556640625,0.04,0.011756324768066406,0.04,-0.00299560546875,0.04,-0.010572891235351562,0.02,-0.000421142578125,0.04,0.00013529339048545808,820
0_111,sft,0,111,0.0072622718289494514,0.0019342262530699372,1.1920928955078125e-07,0.00020313262939453125,-0.0008977508544921872,0.0975,0.01111328125,0.18,-0.003681640625,0.16,0.0073284912109375,0.16,-0.0028957366943359376,0.12,0.002405509948730469,0.04,-0.01249969482421875,0.06,-0.006231498718261719,0.02,-0.0027207183837890626,0.04,0.00020346954988781363,220
0_112,sft,0,112,0.0037327022291719913,3.0187734534337096e-09,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,22
0_113,sft,0,113,0.0018663511145859957,1.1315635234376842e-10,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17
1_48,sft,1,48,0.0,0.003069514874368906,1.9993212223052979,16.625,-0.08419525146484375,0.215,-0.21640625,0.28,0.018154296875,0.5,-0.039945068359375,0.24,-0.18214515686035157,0.18,-0.031203041076660155,0.14,-0.18980712890625,0.1,-0.05442371368408203,0.12,0.02221405029296875,0.16,16.62533950805664,54
1_49,sft,1,49,16.625,0.0007171884644776583,0.0,5.984306335449219e-05,-0.00033473491668701183,0.015000000000000001,0.00400390625,0.04,-0.009658203125,0.02,0.00242431640625,0.04,-0.0008404541015625,0.0,0.00204132080078125,0.0,0.0022821044921875,0.02,-0.003197135925292969,0.0,0.000266265869140625,0.0,5.9960475482512265e-05,826
1_50,sft,1,50,5.541706562042236,0.6321159601211548,0.17471802234649658,0.353515625,0.034335718154907234,0.18750000000000006,0.21736328125,0.58,0.096279296875,0.52,0.007884521484375,0.1,-0.009787673950195313,0.08,-0.017061500549316405,0.06,-0.008564453125,0.12,-0.008985404968261718,0.02,-0.00244232177734375,0.02,0.3527277708053589,63759
1_51,sft,1,51,2.577026128768921,0.2135406732559204,1.908542513847351,7.1875,-0.040388278961181634,0.15750000000000003,-0.3935888671875,0.06,-0.1532763671875,0.22,0.026328125,0.16,-0.03749427795410156,0.12,-0.007055015563964844,0.1,0.19266876220703125,0.42,0.01983440399169922,0.1,0.029477005004882813,0.08,7.173174858093262,220
1_52,sft,1,52,5.035945415496826,0.4329739511013031,0.03679317235946655,0.1484375,-0.0007010078430175781,0.0875,0.014365234375,0.22,-0.02078125,0.08,0.0121038818359375,0.12,0.0063724517822265625,0.08,0.0018333053588867187,0.08,0.004630126953125,0.12,-0.012287330627441407,0.0,-0.011844482421875,0.0,0.14827023446559906,16
1_53,sft,1,53,2.5133607387542725,0.00201029097661376,1.1920928955078125e-07,0.00020885467529296875,-0.0007024526596069336,0.07250000000000001,-0.00033203125,0.18,0.01400390625,0.12,-0.004749755859375,0.08,-0.004305343627929687,0.04,0.004340782165527344,0.06,-0.00640869140625,0.06,-0.00826812744140625,0.0,9.9639892578125e-05,0.04,0.00020859450160060078,17
1_54,sft,1,54,1.2368391752243042,0.5602092146873474,0.028043687343597412,0.154296875,0.002520909309387207,0.08250000000000002,0.02724609375,0.22,-0.011171875,0.04,0.000804443359375,0.08,6.1798095703125e-06,0.06,0.0035166549682617188,0.02,0.0063134765625,0.14,-0.006727294921875,0.04,0.000179595947265625,0.06,0.1540110558271408,14
1_55,sft,1,55,0.6913060545921326,3.378387918928638e-05,0.0,2.0265579223632812e-06,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,2.145764938177308e-06,21
1_56,sft,1,56,0.3442985415458679,1.2758786027688984e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,15
1_57,sft,1,57,0.17181238532066345,0.033693332225084305,3.999471664428711e-05,0.00482177734375,0.0005513525009155273,0.0675,0.026826171875,0.2,0.0066162109375,0.12,0.007811279296875,0.1,-0.0012519073486328125,0.04,-0.0014831924438476563,0.02,-0.0197064208984375,0.04,-0.011850738525390625,0.0,-0.0025505828857421875,0.02,0.004835933912545443,284
1_58,sft,1,58,0.08823546022176743,0.04237920418381691,5.447864532470703e-05,0.006072998046875,-0.007647085189819336,0.07250000000000001,-0.034892578125,0.1,-0.01689453125,0.12,0.005947265625,0.14,0.012266921997070312,0.08,0.005223197937011719,0.06,-0.013280029296875,0.06,-0.015269279479980469,0.0,-0.00427764892578125,0.02,0.006063162814825773,400
1_59,sft,1,59,0.0471341609954834,1.022773540171329e-05,1.9999992847442627,19.5,-0.010900955200195314,0.19000000000000003,-0.0108984375,0.42,0.0284375,0.42,-0.0478173828125,0.1,-0.036865310668945314,0.1,-0.0008200454711914062,0.1,0.01127685546875,0.24,-0.03408847808837891,0.08,0.003567657470703125,0.06,19.4375,2442
1_60,sft,1,60,9.7759428024292,3.290652102805325e-06,0.0,1.1920928955078125e-07,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.1920928244535389e-07,16
1_61,sft,1,61,4.887374401092529,9.334669357485836e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17
1_62,sft,1,62,2.443538188934326,5.216079443925992e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,14
1_63,sft,1,63,1.2217317819595337,1.2604882613231894e-06,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,21
1_64,sft,1,64,0.6108565330505371,1.2532985316227041e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,15
1_65,sft,1,65,0.3054259419441223,0.00012025418982375413,0.0,9.298324584960938e-06,-0.0008289289474487305,0.0025,-0.0046484375,0.0,0.0036328125,0.02,-0.001396484375,0.0,0.00033203125,0.0,0.0007080078125,0.0,-0.0050439453125,0.0,-0.00021541595458984375,0.0,-0.0,0.0,9.298280929215252e-06,28
1_66,sft,1,66,0.15271703898906708,0.00023031486489344388,0.0,1.7762184143066406e-05,0.0022685861587524413,0.02,0.003046875,0.06,0.00826171875,0.04,0.0025927734375,0.02,-1.068115234375e-06,0.0,-0.000478515625,0.0,0.00369873046875,0.02,0.0010281753540039061,0.02,-0.0,0.0,1.8000440832111053e-05,15
1_67,sft,1,67,0.07636725902557373,2.0328869254626625e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,13
1_68,sft,1,68,0.03818359225988388,6.964334602344024e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17
1_69,sft,1,69,0.019091786816716194,0.013380590826272964,2.2649765014648438e-06,0.0013427734375,-0.00040237426757812485,0.07,0.002451171875,0.14,-0.014990234375,0.12,-0.000181884765625,0.12,0.008314132690429688,0.06,0.004210472106933594,0.04,-0.003636474609375,0.04,0.0009449386596679688,0.0,-0.00033111572265625,0.04,0.00134151556994766,2452
1_70,sft,1,70,0.010217278264462948,1.4574885653928504e-06,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,15
1_71,sft,1,71,0.005108638200908899,2.365353468647413e-09,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,13
1_72,sft,1,72,0.0025543191004544497,1.8703499193861717e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17
1_73,sft,1,73,0.001277159433811903,0.004250136204063892,4.172325134277344e-07,0.0004711151123046875,0.005609006881713867,0.07250000000000001,0.01447265625,0.16,0.02740234375,0.14,0.015074462890625,0.14,-0.0023027801513671874,0.06,0.0037842941284179686,0.02,-0.0047906494140625,0.06,-0.010888938903808593,0.0,0.00212066650390625,0.0,0.00047159992391243577,817
1_74,sft,1,74,0.0008741372730582952,8.677109144628048e-05,0.0,6.079673767089844e-06,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,6.198863957251888e-06,9383
1_75,sft,1,75,0.00044010847341269255,0.04082314670085907,1.9848235845565796,6.5,7.629394531248699e-06,0.20250000000000004,0.06994140625,0.4,0.059052734375,0.42,0.0057470703125,0.24,-0.08380455017089844,0.1,0.01326129913330078,0.14,-0.0134124755859375,0.18,-0.04178966522216797,0.06,-0.008934783935546874,0.08,6.506120204925537,624
1_76,sft,1,76,3.2502198219299316,1.8894635438919067,1.1451674699783325,3.6875,0.050344123840332024,0.27,0.322041015625,0.64,0.10353515625,0.42,-0.0279052734375,0.32,-0.061257858276367184,0.1,0.014193229675292969,0.2,0.079471435546875,0.24,-0.019740257263183594,0.16,-0.007584457397460938,0.08,3.691654920578003,33978
